Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.140949539072266,-0.12865390239894,-0.102404085289716,-0.0945626219292591,-0.160661451610667,-0.0956730934947851,-0.0344463005504901,-0.106985581465304,-0.0813605622470949
2,0,-0.0479938388096737,-0.0952121832740758,-0.105016075665894,-0.0892886351714748,-0.102583091386816,-0.0381251653276,-0.0064308819910871,-0.0376608162894104,-0.0310240328156361
3,0,-0.0563866835353528,-0.0951852469493842,-0.105160378450122,-0.0873439207779138,-0.122200040142854,-0.062920715888522,-0.0215881018452168,-0.0545975489429205,-0.0451977954632273
4,0,-0.0895969238318993,-0.105027409451533,-0.0908191837212383,-0.0769204756969152,-0.114685716990907,-0.043692937242214,-0.009741899316416,-0.0673138854544564,-0.0549928360748914
5,0,-0.103818478900055,-0.10813764268896,-0.104805475780228,-0.0848266786949888,-0.141624175077411,-0.084676120924616,-0.037137872305496,-0.0877360990184796,-0.0742551544072094
6,0,-0.0590545204609649,-0.093319989838711,-0.109260843065618,-0.0877833475256025,-0.127970397302758,-0.0684407712871313,-0.0261611895491635,-0.0571026908263401,-0.0502200026492485
7,0,-0.0656332100643908,-0.0973368026389474,-0.0835524105299063,-0.0595960196970631,-0.106398971086904,-0.0341874768771989,-0.00992032458534764,-0.0591939891722011,-0.0547739643866122
8,0,-0.0870213358719336,-0.0941086858066339,-0.0822849252108516,-0.0538396271279743,-0.104414681303229,-0.0404434408527926,-0.0182612583047672,-0.0747496251436485,-0.0678673500770002
9,0,-0.0865380289375763,-0.085668026699446,-0.0892514732786017,-0.0608586940033675,-0.095059683007516,-0.0402874550920759,-0.0194798226598236,-0.0710217146347101,-0.0621939734721464
10,0,-0.101755620246325,-0.102693994213477,-0.0909878089758243,-0.0655752291061785,-0.105577077471239,-0.0436422996478134,-0.0123861239077449,-0.0762177958673216,-0.0646709227016616
11,0,-0.0728643287257162,-0.0887558971642468,-0.109351819533642,-0.0736586520902415,-0.0837850963274086,-0.0346651686234756,-0.0165195975047302,-0.0532834733565338,-0.0498980012105202
12,0,-0.0689895648240817,-0.108377636231881,-0.117167305662889,-0.0798269545797156,-0.0852948549364507,-0.0366987666876497,-0.00557340048606858,-0.0434568065684996,-0.0395552671613688
13,0,-0.0834041446300845,-0.114128830571699,-0.132294871611773,-0.098766205492427,-0.126093807041941,-0.075962094929539,-0.0351820322731448,-0.0536681389602612,-0.049973469135685
14,0,-0.0417999222439096,-0.0989199882878963,-0.115172996850505,-0.0912828900325712,-0.117256565844341,-0.046545390636955,-0.0107374692718146,-0.0331001333231534,-0.0308070243213241
15,0,-0.0479421188807246,-0.134461842050732,-0.148588719351337,-0.102331681562452,-0.0969522484027974,-0.0406601230763641,-0.0132415278247964,-0.0100747224727206,-0.0124145091249632
16,0,-0.0562303951753557,-0.110805968121558,-0.123313941450982,-0.0763926687674252,-0.0961776171766068,-0.0458425342755155,-0.0230416519499715,-0.0383010244921775,-0.0429460714895509
17,0,-0.0619444267158782,-0.142610738420818,-0.116941445498441,-0.0813359617591143,-0.095579236102142,-0.0440962215766427,0.00646535092210598,-0.026735333245026,-0.0169500530984085
18,0,-0.0590434737250606,-0.120911886600878,-0.121608305100382,-0.0722487670736752,-0.0818204453186318,-0.0418010398450874,-0.00806776418184707,-0.0339320730622507,-0.0326643803287228
19,0,-0.0451218082829575,-0.120417269091646,-0.13544834991197,-0.098208235147761,-0.107982342978507,-0.0421306732402172,-0.00920867335244391,-0.01715497073418,-0.0165597205776884
20,0,-0.0721013025330283,-0.122735829006565,-0.134628546113998,-0.0931474310813319,-0.113244945236531,-0.0618815184031899,-0.0251723593775529,-0.038522918523042,-0.0372301780891611
21,0,-0.0988700934054639,-0.142386929276756,-0.125602073462554,-0.0844182835518423,-0.11723285371011,-0.0806150302857528,-0.0257102642988393,-0.052240483996874,-0.0430754605401401
22,0,-0.0607509917634631,-0.144487497687614,-0.120780351689509,-0.0714037979654605,-0.0923297272579547,-0.0501405826193635,-0.00270719250196727,-0.0256174312476273,-0.0176927118862608
23,0,-0.0533062445595478,-0.114922011515432,-0.113844829774591,-0.0669828400999799,-0.0993770080778925,-0.0431923568895483,-0.00934082307086903,-0.0343267618969166,-0.0335412118243913
24,0,-0.160799847573014,-0.163064406031461,-0.162835277168616,-0.178145807802691,-0.177244685744848,-0.118458378968092,-0.0794668160405463,-0.119926042159876,-0.0938924220703132
