Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.036120700817276,-0.077651853020773,-0.0820662567453803,-0.0665887320141637,-0.189497097706226,-0.251126472141807,-0.129786873079014,-0.0934617315361969,-0.0582100428551763
2,0,-0.0341830865643274,-0.0732878654698419,-0.0803156088266155,-0.0719688675869997,-0.184262862942372,-0.246117268676396,-0.141094363487166,-0.0725847668500753,-0.0428241189425549
3,0,-0.0467969313328561,-0.0747655411910196,-0.0789632454568666,-0.0650119204575155,-0.179045293923626,-0.25236230062536,-0.142753813039547,-0.0888557892421528,-0.0607826077257859
4,0,-0.0336350613534662,-0.0773443686738933,-0.0866859482549479,-0.0772926099783902,-0.196660722984576,-0.244582854857021,-0.132458599511808,-0.0764949651645874,-0.0510471798568762
5,0,-0.0217389218641091,-0.0728554375694254,-0.0837619984831508,-0.0770846237624786,-0.191563000698814,-0.238223247606334,-0.123567451842753,-0.0656295738902763,-0.0347440869041294
6,0,-0.0326899723875556,-0.0942894025416546,-0.0994129467485904,-0.0982246111778967,-0.214291794647375,-0.254994265362121,-0.140815131737824,-0.107609986405918,-0.0624278064246593
7,0,-0.000941314229660928,-0.0569509110387264,-0.0716970510893316,-0.0749494653054849,-0.199260695899412,-0.233674576826284,-0.136352949098337,-0.0771145891582389,-0.0182215185383763
8,0,-0.000314806981249305,-0.0594000668787699,-0.0802056417656012,-0.0881342530938882,-0.212533788165923,-0.244380942360059,-0.157484405502681,-0.111454391707605,-0.0275171120887797
9,0,-0.0542355409558919,-0.0799859970162451,-0.0809343459372917,-0.063845382066629,-0.181229901165158,-0.251968688990887,-0.133099127226012,-0.0978951583378915,-0.0719473984920065
10,0,-0.0155554627988597,-0.0412109080172579,-0.0434843183959648,-0.0372120906667175,-0.17807279207108,-0.248425599858331,-0.148099971897692,-0.105706915660271,-0.0437320465228235
11,0,-0.0253937127842876,-0.0528332970716954,-0.0609821804090235,-0.0617428525966364,-0.192205875988568,-0.244752691653286,-0.167521236464803,-0.0925889103727072,-0.0489516557367253
12,0,-0.00115273110964198,-0.0298990232448639,-0.0483569545986814,-0.055892667521381,-0.194552162732523,-0.23295099209294,-0.169154218863546,-0.0847815482459198,-0.0253014530618287
13,0,-0.0221891211368632,-0.0722427604382322,-0.0870669634715895,-0.0986275707433504,-0.215851646077108,-0.259465810573313,-0.184562615760847,-0.13942008933382,-0.057636780253336
14,0,-0.000126141794077661,-0.0550613221112581,-0.0847833048063972,-0.0949405107580377,-0.213381540238974,-0.247268528145523,-0.162818576674839,-0.126295611205979,-0.0356685914746371
15,0,-0.0136084061780729,-0.0384675289382248,-0.0409098012196132,-0.0457187478569611,-0.188524850001147,-0.245297345316674,-0.172869732860399,-0.110968593749481,-0.0485535212517053
16,0,-0.0219189074325832,-0.0494005965403435,-0.049598927012901,-0.0522628053763713,-0.182245572677412,-0.262303236211559,-0.171167801541438,-0.13768413222113,-0.0576885786814435
17,0,-0.0156462668866202,-0.0352155718545331,-0.0506668072315629,-0.0587560284106303,-0.190811637254038,-0.235511116416891,-0.172014759595399,-0.0912674728729954,-0.0464890150580066
18,0,0.000473104264481439,-0.0252573849442589,-0.0474172149413005,-0.0559952576841066,-0.193650425114757,-0.229278222064682,-0.159979611105135,-0.0879186067432116,-0.031226492111847
19,0,-0.020070584388086,-0.0664495716594115,-0.0866632854589582,-0.100549958211295,-0.214980186837844,-0.254972518281834,-0.174810261580495,-0.140246013667288,-0.0631153067812686
20,0,-0.00266412655503856,-0.0610795683407127,-0.0849933146940749,-0.0961962786537396,-0.212030859045049,-0.239305014042058,-0.129808458473885,-0.116869889887629,-0.0491589588979109
21,0,0.00163607672324773,-0.0401327356576082,-0.0435355801597392,-0.0650504221408521,-0.198507814373802,-0.271866859345762,-0.214958087316917,-0.166252162779813,-0.0514939180256764
22,0,0.000252775286513129,-0.0282631604647517,-0.0305159019902077,-0.0434415220309488,-0.186605594246884,-0.2538033749797,-0.181093836925849,-0.144304566424993,-0.0481959658083561
23,0,-0.00431879660568479,-0.0354547805105094,-0.0492872660251481,-0.0662975520965984,-0.194574181082268,-0.251344513144652,-0.187256847666977,-0.131753233172448,-0.0501035504773997
