Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,0.0119529803978302,-0.0561034248177221,-0.106980591804123,-0.0129807475707384,-0.0992905453829689,-0.0676529217024638,-0.0189681350423659,-0.0393833023383285,0.0516218480544706
2,0,0.00948514184008897,-0.0544226441333791,-0.113126725477657,-0.0225285523982285,-0.115775440506576,-0.0630143339687286,-0.0258736643266162,-0.0469528730248245,0.0386690247025032
3,0,0.00968139079680919,-0.0582766547771957,-0.109501147164426,-0.0192893818252419,-0.108624682950957,-0.0676048603273223,-0.0235798049040409,-0.0458236292098416,0.0448017759413049
4,0,0.012190958867289,-0.0595785868640196,-0.118174944809414,-0.0330466652491901,-0.115471811744495,-0.0507822696971325,-0.0284696694235949,-0.0442259925536584,0.0407890000786293
5,0,0.0121623543171787,-0.058968819821088,-0.113582884896002,-0.0267626745027071,-0.112040239552237,-0.0549488231472588,-0.0308143708604087,-0.0413633378637839,0.0398566123104396
6,0,0.012686762885489,-0.0487999330462864,-0.115669329204142,-0.0355994066715185,-0.11209476743192,-0.0539516437609578,-0.0196510303833561,-0.0400004773874649,0.0400793567545425
7,0,0.0126116199460506,-0.0487138081519737,-0.11116739355064,-0.0301738164046377,-0.108648156274013,-0.0579519787803848,-0.0216406042504611,-0.0370141262161581,0.0392802918695188
8,0,0.0128227884266428,-0.0396617259455582,-0.113261306317946,-0.0398446609264129,-0.109217914156593,-0.0574712125925857,-0.0116183970230297,-0.0366042033533145,0.0381697980027935
9,0,0.0126928868824134,-0.0401246188453989,-0.108870475462052,-0.0353143633499606,-0.10578493008322,-0.0612947078235641,-0.0132715569454253,-0.0334797821010612,0.0375243481128238
10,0,0.0126047327485925,-0.0322019391592332,-0.110941427342628,-0.0457816601537869,-0.106841136269874,-0.0613093086739914,-0.00438840221923287,-0.034021191499494,0.0350747662426534
11,0,0.0124115975981149,-0.0332378856190556,-0.10668223777183,-0.0421775063663113,-0.103447524720226,-0.0649450507980173,-0.00572397519718082,-0.0307461248371086,0.0346034729641596
12,0,0.0120405055423565,-0.0264481842128996,-0.108699638167712,-0.0533992935006402,-0.104958209116519,-0.0654297800764706,0.0020256874350757,-0.0322331154058468,0.0308149887679814
13,0,0.011775336751505,-0.0280796477886521,-0.104592087134878,-0.0507460694881159,-0.101626800473289,-0.0688665473947775,0.000988994559852685,-0.0287965625807345,0.0305384980410666
14,0,0.0111401520646617,-0.0224172885867003,-0.106525426258211,-0.062676223019796,-0.103557071391748,-0.069792085435043,0.0076142078692345,-0.0312192922721125,0.0254173038230763
15,0,0.0107937617070619,-0.024664918820345,-0.102588874318641,-0.060992668550637,-0.100307830592026,-0.0730183440429094,0.00685804310954596,-0.0276120394943803,0.0253562471857354
16,0,0.00991578142961291,-0.0201148614486999,-0.104407952755696,-0.0735810308963665,-0.102620154744651,-0.074351453635499,0.0123713253201723,-0.030956615465482,0.018914486766952
