Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.108658613775117,-0.150470686086354,-0.264840125351929,-0.217615722625769,-0.31086493177531,-0.19933315720456,-0.132783052278667,-0.122355047331413,-0.16583974036354
2,0,-0.121767701119243,-0.161124241803777,-0.254105725890553,-0.238770670570564,-0.310429952816771,-0.220407921739539,-0.181128741542309,-0.164208157495864,-0.181270629094456
3,0,-0.095347289010056,-0.147209285291449,-0.245831868518198,-0.214680138123241,-0.295265166295766,-0.190619995396924,-0.138430453253008,-0.123749962224665,-0.155578738607455
4,0,-0.147607882288785,-0.187452804846631,-0.273734595712056,-0.255035961889246,-0.327407197965615,-0.233733358057812,-0.214400203084586,-0.198750281064205,-0.228153062973466
5,0,-0.152565464109182,-0.182964304946068,-0.277089778701,-0.259353748081391,-0.331060457338778,-0.250549626771557,-0.216790089974114,-0.201123732706291,-0.218700743470246
6,0,-0.157972729988233,-0.18883892664159,-0.279489406245176,-0.262793155407293,-0.339986337206093,-0.248412972636155,-0.223829122823864,-0.212831290149249,-0.239885868963915
7,0,-0.163028008261402,-0.185599431308018,-0.283388153129888,-0.268006500591432,-0.343945191734655,-0.266450449882824,-0.226956873008164,-0.21585226223373,-0.231325308728369
8,0,-0.173295034212628,-0.217338101956245,-0.301893993242794,-0.296796174978691,-0.366709038996683,-0.295835975254489,-0.217509174168728,-0.204905110290402,-0.228809129021996
9,0,-0.159166945772034,-0.183554626143984,-0.271491274879196,-0.285354117028222,-0.360053065923584,-0.291750697782578,-0.222263486123259,-0.214591221232142,-0.216989609265758
10,0,-0.131163774060829,-0.214949480848031,-0.279569318128598,-0.321416322017862,-0.384272685614512,-0.344589772413613,-0.148562825756946,-0.135653681108102,-0.148307683032138
11,0,-0.10156890226055,-0.160298056473533,-0.261993825797858,-0.215153031166453,-0.30207450497804,-0.188579955507531,-0.136128880376445,-0.124678316394505,-0.174339332502686
12,0,-0.0889105665323873,-0.158688643833563,-0.24393983160485,-0.213928833692995,-0.287456905231034,-0.181596622938351,-0.142499782825087,-0.12634518514175,-0.164427425347996
13,0,-0.104671141822747,-0.155642357088454,-0.220028827862515,-0.227426745120737,-0.303066010553566,-0.199006266861126,-0.177752564778884,-0.163371943598454,-0.181380062292924
14,0,-0.104339247234654,-0.147680025171469,-0.199784441311719,-0.235450468269409,-0.311557003918764,-0.208988330114662,-0.198787735990099,-0.190664665342839,-0.191315664525897
15,0,-0.110263911444833,-0.145248392974333,-0.204216959677943,-0.242827637864599,-0.325788354751263,-0.221028985771027,-0.202045445352161,-0.200412290560677,-0.202347965374694
16,0,-0.115249839485656,-0.183023261814874,-0.239998717305817,-0.288618059131159,-0.365593208136861,-0.280242632083187,-0.165037372207049,-0.160779237760394,-0.174107203864275
17,0,-0.103728997049494,-0.21143891357042,-0.266019725342986,-0.320864610026364,-0.392164108193065,-0.346016359795821,-0.118396943325142,-0.105919952573914,-0.126483226225599
18,0,-0.0947361418511208,-0.172801213689805,-0.260580057267628,-0.215566713979736,-0.295810731746707,-0.180287237533874,-0.140099919303702,-0.127396337182464,-0.184104310870063
19,0,-0.0858779150065698,-0.173915868675998,-0.257050701411922,-0.218052547974153,-0.288258019330706,-0.177677967134574,-0.138552586956938,-0.121588194156882,-0.1742186737145
20,0,-0.0957916892593412,-0.166577427738173,-0.214730599316141,-0.223405419001855,-0.292815245536951,-0.187782421408464,-0.177841597232135,-0.161607502491567,-0.184898393346601
21,0,-0.0952157944084253,-0.157758219641526,-0.192561336431849,-0.228651568780187,-0.29935899727414,-0.19574835255056,-0.198914960305071,-0.187914012163211,-0.191948517063932
22,0,-0.101321753898969,-0.153813539711491,-0.195774349023214,-0.234055855015039,-0.312704562613949,-0.206064792720467,-0.203343088515827,-0.198283181295931,-0.202437279909325
23,0,-0.10711110169801,-0.150611269477207,-0.19990789450909,-0.240630308990216,-0.326127819747364,-0.21709782997308,-0.205583733672108,-0.206731702045112,-0.213038588966082
24,0,-0.109611874427228,-0.185935099561376,-0.235231238124019,-0.285342012084061,-0.368119238350539,-0.276420138530531,-0.166433720025858,-0.163007439823403,-0.182199774168958
25,0,-0.0795010335185019,-0.190944991609084,-0.259569201512567,-0.297952814885845,-0.390035323189927,-0.311420604713959,-0.0902705337040111,-0.0767098460782808,-0.107888894503249
26,0,-0.0877402134457455,-0.187508057072164,-0.260314730616474,-0.218703444066304,-0.291957879893267,-0.174486633747818,-0.14422501344724,-0.130087925553057,-0.194520342426652
27,0,-0.057524206108586,-0.16228938424663,-0.235577346758223,-0.203615551023611,-0.280178160076887,-0.183670292105684,-0.0913572307091469,-0.0813296950208177,-0.12407679120062
28,0,-0.0869299469678648,-0.180197077674478,-0.211192270080355,-0.222732131107001,-0.28508942973664,-0.179183980481191,-0.177354776508583,-0.159856257031777,-0.188927389414976
29,0,-0.0860820892838753,-0.170890686248235,-0.187358605216612,-0.225456229603309,-0.289556851596205,-0.185244061971124,-0.197665442484138,-0.185012301764474,-0.192996962865845
30,0,-0.0923575235544153,-0.165570698032693,-0.189328081694507,-0.228778087897695,-0.301736961770837,-0.193813065085201,-0.202972785425651,-0.195917434917366,-0.203008397559964
31,0,-0.0984454574747237,-0.160931909529875,-0.192256536622052,-0.233345144472162,-0.314197392895161,-0.20312481558651,-0.206577667219174,-0.205253415819102,-0.213297495646446
32,0,-0.104153030141871,-0.156976844258515,-0.196082016670795,-0.239066274394217,-0.326760608879243,-0.213072839308345,-0.207971540310327,-0.212518627303069,-0.22362409736164
33,0,-0.104300768815406,-0.189904166670807,-0.230465992519594,-0.28239465368395,-0.3708030693113,-0.272396755206079,-0.167304447013678,-0.165270187937325,-0.191065878109818
34,0,-0.0982742456095149,-0.188581544982609,-0.291460760280027,-0.259758006596441,-0.381957752206803,-0.278256141281691,-0.0719931934910444,-0.0587933111772844,-0.10392259808482
35,0,-0.0673405021564408,-0.176689310642631,-0.209998746686057,-0.208443075088651,-0.280105346743721,-0.177244900558797,-0.129194084152921,-0.119278995238858,-0.155907077661896
36,0,-0.058123196638734,-0.170057571972487,-0.240246889689053,-0.200131344333054,-0.283960076697634,-0.191686563295078,-0.0767108968014724,-0.0715977597745515,-0.12128108536522
