Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,0.000302387524567571,-0.0409894981590377,0.0570815261407356,-0.0588936397467633,0.000907251983927493,-0.0971979838357423,-0.128668166698816,-0.128964225044678,-0.00996732769857267
2,0,-0.0197608793011633,-0.0516125427697234,0.0393098927218107,-0.0820839928504813,-0.0278599221147803,-0.121380756685784,-0.133819601702917,-0.139550024120336,-0.0156191012053868
3,0,0.00836067476283398,-0.0280581506088121,0.0647511863263317,-0.0182849738203835,0.0149366785342244,-0.100772842848703,-0.157705234332006,-0.154071562645356,-0.0152209376045574
4,0,-0.00772047690463806,-0.0385191766236199,0.0677662508883154,-0.092809392491108,-0.0246488842974087,-0.130111297922421,-0.109129143060007,-0.124306909954984,-0.0269536654171876
5,0,-0.0154051363387466,-0.0559221103991848,0.049679545575255,-0.109436522451074,-0.0455954567677029,-0.138508823275938,-0.115584995766135,-0.119201778991747,-0.0207894621727145
6,0,-0.0254256858766496,-0.0810642104148783,0.012870424177817,-0.166631918929662,-0.115455975333571,-0.145129022518116,-0.134751657057014,-0.139773803568981,-0.0399774001630047
7,0,0.00326866405615145,-0.0627399137276985,0.0542117276736864,-0.100919226585408,-0.0578050765705536,-0.148892518033178,-0.122982410459828,-0.10784419943869,-0.0201956907072268
8,0,0.0192313575747225,-0.0579420218475882,0.0633163896737441,-0.0858248877583729,-0.0732394534599383,-0.147545439823697,-0.131624412355937,-0.104822435362905,-0.0292691836835014
9,0,0.0422054690547498,-0.0186315135096501,0.0937807367466117,0.0159379902113244,0.0403792869018229,-0.102524720350224,-0.151368925829883,-0.134162072796829,-0.0124984923750586
10,0,0.0189326580391471,-0.0113100461723911,0.089386727606025,-0.0260502043163895,0.0257171110582466,-0.0820926981203405,-0.13648897039586,-0.139459319947499,-0.0225768782504031
11,0,-0.00257191437284066,-0.0529374902659707,0.0342514823204612,-0.0687290110080905,-0.082183585252059,-0.141276649734294,-0.169387004769177,-0.164313202225959,-0.0510759127948777
12,0,-0.0142227011168909,-0.0772173241729436,-0.0064032985539445,-0.11331046798402,-0.152975887833227,-0.150252610041481,-0.200152616883124,-0.174219288124436,-0.0618115921375434
13,0,0.0200312315015825,-0.000719925424908063,0.0993181365422633,-0.0456980942950609,0.0259402943259737,-0.0674652929327435,-0.114068370525929,-0.121463347619748,-0.0257969658999164
14,0,0.0640737317918081,0.0226887908346993,0.11806156374489,0.028174156159678,0.0644098321250148,-0.0491016094051556,-0.146301775070496,-0.132172986457197,-0.0140489462593231
15,0,0.0151287414282124,-0.0197818431726222,0.0786694435041788,-0.0515844634825854,-0.0196293254433377,-0.113211186118981,-0.135690233292833,-0.146141545011823,-0.043914239002934
16,0,-0.0102677451247374,-0.0733212259537847,-0.00627787618431308,-0.145337183432302,-0.146846581722877,-0.121786617588598,-0.155970193796069,-0.169319809785039,-0.0586468331033516
17,0,0.068043229724178,0.0325386381482824,0.144573587260417,0.0381025273363977,0.0722867069138822,-0.0729024563900901,-0.133184675578464,-0.12767761849971,-0.0309629357282591
18,0,0.103055021028379,0.0533851435933934,0.154333223056112,0.0574479018192815,0.0978403055578179,-0.0218439374429876,-0.129877137553443,-0.113449177020161,-0.0125206240281608
19,0,0.01098036801026,-0.0209928939010673,0.0623874764795675,-0.0772750736366276,-0.0706974631431544,-0.121679262553607,-0.143480064931438,-0.165540016569759,-0.0697092085656998
20,0,0.0142866761999367,-0.0526651031388297,0.0173960515578611,-0.12429075914144,-0.0958487849040546,-0.0847553700826,-0.12206201618259,-0.150704113546684,-0.0481530139248362
21,0,0.0613751583829691,0.0282280530823049,0.109170005831043,0.00412803647681481,0.0194293381518458,-0.0698954855858961,-0.154886975985971,-0.153436234431677,-0.0556053825968268
22,0,0.0630699164144677,0.0602787573183241,0.156736007204725,0.0250694672787817,0.0646112473316574,-0.0582836399421952,-0.135218458409281,-0.138188742023089,-0.0597000241394501
23,0,-0.0103763352750477,-0.0273224362743789,0.0139669590526372,-0.108881934512968,-0.146378070349427,-0.113095318192861,-0.169879665273667,-0.194999358456419,-0.0958231251173092
24,0,0.0441337819636189,0.0426175251992809,0.0980677177656899,-0.0116055656398928,-0.0269641068161082,-0.0933367566018264,-0.19427663193899,-0.191896203003351,-0.103419352184016
25,0,-0.0293111662940218,-0.0848654607403329,-0.00382528734222765,-0.0774200725884531,-0.0468507407330209,-0.134890997913841,-0.148914584293796,-0.133061548612571,0.00324330212826252
26,0,-0.0442450532519987,-0.0902807830082061,-0.0157776857038017,-0.102809665014778,-0.0751552399895336,-0.154635412760464,-0.149763690161745,-0.13462815678104,-0.00247599533018061
27,0,-0.0313388964738023,-0.080053681634201,-0.0128901376064547,-0.0591076479406712,-0.0399133544294223,-0.11863837066018,-0.16674954412596,-0.142636423924357,0.00642538083368804
28,0,-0.0291796854943408,-0.0789597557150178,0.0163390487081818,-0.114563929174514,-0.0703907735876136,-0.159936011993538,-0.126852591717473,-0.121711641738266,-0.0116849154754388
29,0,-0.0358362685349967,-0.0911627864948665,-0.000309131556190168,-0.130933933500048,-0.0925617419081185,-0.166384820473883,-0.129797087197587,-0.11132777574716,-0.00693883390919636
30,0,-0.0203375762219354,-0.0834382018515394,0.0218674254647424,-0.122646750948829,-0.0789633338838074,-0.161874518918764,-0.118059880028034,-0.103609464165774,-0.00979390955395842
31,0,-0.0271627298650271,-0.0947904490813009,0.00560644424619294,-0.139092583503845,-0.10119473670608,-0.167519276211054,-0.120750085675387,-0.0935357748655171,-0.00479466817241925
32,0,-0.0232131648892313,-0.106485557445401,0.0110284589480583,-0.176697522721263,-0.128452838202441,-0.170631026556886,-0.121022950456615,-0.0985506031739652,-0.0151960586427241
33,0,-0.0122779124355712,-0.101203145178388,0.0109464974696556,-0.136616223011915,-0.117402452907935,-0.16936534493211,-0.124655244584261,-0.0772806535308597,-0.00093425968992944
34,0,-0.0134813295738174,-0.106378220050335,0.0211525937627783,-0.182040136673244,-0.13703764328415,-0.167086000870677,-0.108347597810254,-0.074090438029548,-0.0112452269071489
