Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0897413657740438,-0.0441199357846276,-0.132737698177803,-0.150025038390841,-0.116404157494982,-0.0381747456795061,-0.0633517697547501,-0.0527786772187508,-0.00821446492032962
2,0,-0.0704551102444407,-0.0371619453655975,-0.111574756139109,-0.137473785256546,-0.1080338500927,-0.0333935176354613,-0.0859316754551693,-0.0412115116371808,0.0120119428616337
3,0,-0.0750295508390134,-0.0381809680058445,-0.119789758951958,-0.136199450219958,-0.0970220764491061,-0.0271095613524144,-0.0711235814174349,-0.0305786955579485,0.0227670319988247
4,0,-0.0657097880622123,-0.0231858098289243,-0.0926631875810202,-0.105809459183532,-0.0995967111998147,-0.0242112995466164,-0.0800763955797361,-0.0344795813162315,0.0089178042965472
5,0,-0.0700731108646244,-0.024361586677221,-0.099873279278451,-0.104446016333401,-0.0877833039354372,-0.0170162879685596,-0.0645056327549701,-0.0228120693175259,0.0201240309092872
6,0,-0.0738097820550955,-0.0652532533255704,-0.153703442666101,-0.206105064176934,-0.16535934887813,-0.0580430687116227,-0.0343074988199757,-0.041526245073201,0.00881745322871041
7,0,-0.0599011371591207,-0.0639976067485012,-0.126180251213772,-0.164513039272726,-0.147975224510528,-0.0485209495119943,-0.0244628482709676,-0.0252280073043343,0.0190694220287329
8,0,-0.0431765928354741,-0.050118262406128,-0.111399275690934,-0.159845724989739,-0.124872806171793,-0.0489411509641535,-0.0160597125648352,-0.0182905254483188,0.0341030382707688
9,0,-0.0675880357341272,-0.0686129680399425,-0.138936735475756,-0.170218011831895,-0.158241942836748,-0.0527650527581573,-0.0409897068473348,-0.0315597481882103,0.0126395524822187
10,0,-0.062843993343719,-0.0665488791784042,-0.127641479537534,-0.164376801155891,-0.15630284647549,-0.0537367596688162,-0.0390566363356284,-0.0311542254033906,0.0118727126398563
11,0,-0.0669299192284861,-0.0734807851430885,-0.127947177230571,-0.16134109152236,-0.165631882113092,-0.0523354060701365,-0.0510566146164853,-0.0344812707928891,-0.000668560591274403
12,0,-0.0371609352146975,-0.0490329105277069,-0.0880822983843795,-0.131062133514457,-0.134369869343219,-0.0495175985540628,-0.0422008012412696,-0.0211597490144264,0.0216623979697261
13,0,-0.0608937826522864,-0.0652530392702498,-0.117781067271048,-0.155705903109042,-0.158296061165423,-0.0539251561409273,-0.0604765393777469,-0.0377252114780717,0.0012965449018818
14,0,-0.0284240331058059,-0.0358168936382727,-0.093281413981354,-0.153629924532433,-0.113579880368943,-0.052569303063706,-0.0286775963665845,-0.0178788649912277,0.0417787126301277
15,0,-0.0369774949365604,-0.0452240644656724,-0.108385055258104,-0.160179379538912,-0.117587249624553,-0.0522662158898511,-0.0215069550476362,-0.0185413588616341,0.0375130833894175
16,0,-0.0175844149269703,-0.0332601044885256,-0.0697932011803059,-0.106436023956625,-0.0962002438982835,-0.0342853257845571,-0.0263874350984957,0.000155567571701098,0.0535893817190598
17,0,-0.0374041141591319,-0.0481806615265078,-0.0892565549079608,-0.125838358834925,-0.12292867196677,-0.0386376892991422,-0.0409004522855548,-0.0156943141678443,0.0295941191441673
18,0,-0.0523805160836539,-0.0519015147789693,-0.11323041401105,-0.149224722038098,-0.138265189237254,-0.0489276935413433,-0.0592882268839262,-0.031546806555781,0.0199471510522939
19,0,-0.0598518613409139,-0.0543149666646119,-0.120348325009289,-0.157582976210665,-0.147702420611924,-0.0541920201978516,-0.0726441033164726,-0.0410871910914922,0.0104110434328906
20,0,-0.0550976559914071,-0.0521064568255595,-0.111079679283867,-0.152644999892057,-0.147577283123115,-0.0573369598976183,-0.0717531757296855,-0.0413276128975536,0.00886240461773924
21,0,-0.0641915775528182,-0.0588412849292854,-0.111842487602561,-0.148612189695025,-0.155427170974924,-0.0559054284490756,-0.0812592675620393,-0.0445441990606339,-0.00257485652969303
22,0,-0.0361712906712703,-0.0334956065774203,-0.0781578868925916,-0.12167800564582,-0.132061370786548,-0.0550762129677302,-0.0765893886781827,-0.0351992221125972,0.0143301705968737
23,0,-0.0334619677150191,-0.0293707157026984,-0.0610375844429274,-0.104121353424785,-0.12784741759311,-0.0459642215210985,-0.0733166385664817,-0.0317757550239367,0.0102745358676697
24,0,-0.0333818443461608,-0.0386300183764314,-0.100457585024138,-0.157258331599419,-0.113599044103745,-0.0491542661674077,-0.0326817359319539,-0.0189929586044209,0.0409923550648148
25,0,-0.0418269531270845,-0.0482044851882922,-0.116174108093657,-0.164397842616199,-0.11801898105611,-0.0495504184132417,-0.0256666330486828,-0.0194867876152579,0.0358392296825334
26,0,-0.0232504884627561,-0.0361899702448032,-0.0783938633335491,-0.110321723340974,-0.096550890551733,-0.0314722100749023,-0.0293015861187352,-0.00128681877829251,0.0520672208413926
27,0,-0.0196013866946826,-0.0294882206115794,-0.0695103747898504,-0.105845806673561,-0.095139015309623,-0.0312452617535843,-0.037064703497757,-0.00431809479201539,0.0511219879484734
28,0,-0.0169592711540502,-0.0226004385900889,-0.0619815339551036,-0.101555927692655,-0.0946705004968423,-0.0322375817379563,-0.0460868014604411,-0.00839056041368225,0.0488796551018913
29,0,-0.0153781247314501,-0.0155550713809727,-0.0558495003014609,-0.0974643394941346,-0.0951539292520373,-0.0344520170944285,-0.0563756489983009,-0.013502574831656,0.0453423288059234
30,0,-0.0340127368236531,-0.0339701010157853,-0.0591470243585061,-0.101015407941995,-0.119838103192503,-0.0330648406879543,-0.0555201965181344,-0.0207548633265313,0.017064049717658
31,0,-0.0537753841020142,-0.0417333493283232,-0.0849072892399665,-0.121552469653765,-0.1371607516224,-0.0493798985475926,-0.084420021423412,-0.0432368478765267,-0.000314694478092403
32,0,-0.0390769608925493,-0.0416033346482043,-0.108083332787655,-0.160964122704843,-0.113405556336796,-0.0457737486657235,-0.0369898451798268,-0.0199578899301334,0.0394858389547119
33,0,-0.0473720352806535,-0.0513268237413984,-0.124377283364569,-0.16867588404257,-0.118239398798292,-0.0468718974036619,-0.0301398740388884,-0.0202821356344012,0.033441708563166
34,0,-0.0295709915784134,-0.0392744983954441,-0.0875365454566326,-0.114394861236533,-0.0967808369705365,-0.0287565881198963,-0.0324313998027524,-0.00254665650581742,0.0497699683258765
35,0,-0.0263671570457517,-0.032631197473855,-0.0783002584617123,-0.109621027706572,-0.0950866134927703,-0.0282619354088779,-0.0400249432471462,-0.00568981262416712,0.0490442966964957
36,0,-0.0241391408850705,-0.0257835977917886,-0.0704183421603544,-0.105029099346644,-0.094336580379541,-0.0289910939533974,-0.0488571572389606,-0.00985997458518029,0.047029440192363
37,0,-0.0229407313521389,-0.0187607882008456,-0.06393214312883,-0.10063261621012,-0.0945403251469138,-0.0309484585651651,-0.0589371295372588,-0.015055214094665,0.0437272607841077
38,0,-0.043206956093666,-0.0329781886490084,-0.0814298804546191,-0.117312616534203,-0.116561420859332,-0.0391223233918558,-0.0733126523557373,-0.0309017579382512,0.0209354992145014
39,0,-0.0658441415968603,-0.0486123073718856,-0.102079339255345,-0.133680457211305,-0.138409716139867,-0.0502707199749338,-0.0919881273594576,-0.0471215925350927,-0.00181100277818369
40,0,-0.0629941378439604,-0.0373109799564849,-0.0920638471746514,-0.12300056028823,-0.135258346915686,-0.0554455331830748,-0.105076275135606,-0.0540210881891331,-0.00468634274509283
41,0,-0.0455240696828509,-0.0447203327346908,-0.11614307691493,-0.164728986136401,-0.112991708586518,-0.0424370014227603,-0.0415744328798417,-0.020740852877733,0.0372453980289575
42,0,-0.0536260322135663,-0.0545748895164161,-0.132976878320589,-0.17299338292205,-0.118239418024899,-0.0442375349563247,-0.0348998448636503,-0.0208949233941585,0.0303112955809715
43,0,-0.0365708076702521,-0.0425034944677414,-0.0972087772213959,-0.118641905969925,-0.0968832419618989,-0.0261453640513231,-0.0357541407593566,-0.00358865510634143,0.046680573319158
44,0,-0.0338330998758627,-0.0359123734909361,-0.0876216619294509,-0.113567831391841,-0.0948962581978144,-0.0253758519673251,-0.0431432412442068,-0.00681150441313816,0.046184610539882
45,0,-0.0320376660276722,-0.0290986854190918,-0.0793859269292347,-0.108669812625234,-0.0938536505216256,-0.025833585994864,-0.05174966145343,-0.0110471303136227,0.044409536380565
46,0,-0.0312379335960439,-0.0220921781932354,-0.072541901946556,-0.103962665100942,-0.0937660136343763,-0.0275245281573263,-0.0615839441540271,-0.0162934473070935,0.0413569568332721
47,0,-0.0314774251324056,-0.0149242601342291,-0.0671136620085668,-0.0994596814297219,-0.0946383634326922,-0.0304508725775877,-0.0726526473634289,-0.0225467697886753,0.0370342266859278
48,0,-0.0509304766452823,-0.0282668299370452,-0.0829767172176458,-0.114743181971789,-0.1141308749082,-0.0397180555572373,-0.0862870245861628,-0.0381972481111787,0.0153101186867532
49,0,-0.0735123085950738,-0.0433647127735098,-0.102504704733922,-0.129761251621382,-0.133262691825381,-0.0511863627304303,-0.104462118016473,-0.0541006575380394,-0.00611345388242324
50,0,-0.0582100928466306,-0.0213957828951831,-0.0732933572881255,-0.101991053964068,-0.122204868809629,-0.0466959213534152,-0.100354850544529,-0.049344487668913,-0.00230378808360288
51,0,-0.0463875778776683,-0.0339365305659134,-0.106151801377472,-0.128021900844962,-0.108014374203667,-0.039908774252294,-0.0310208810375845,-0.0185956726325451,0.0351547389913431
52,0,-0.0510804050132567,-0.0430363916754367,-0.118984245410703,-0.134092152090252,-0.114176159513772,-0.0415430691029418,-0.0261152806106189,-0.0179464343761442,0.027489186250377
53,0,-0.0447004277129623,-0.0368859465513994,-0.102884004720942,-0.118169313500927,-0.0992028006491557,-0.0264631572780785,-0.0336454232106251,-0.0093580757053825,0.040770934000665
54,0,-0.0420220998833921,-0.0393181644894461,-0.0974591659067775,-0.11767156037638,-0.0945690837546168,-0.0225946492117386,-0.0463963674419868,-0.00765117774884105,0.0425307754459938
55,0,-0.0406771636358763,-0.032530960307836,-0.0888695123712611,-0.112464025832971,-0.0932256700490505,-0.0227738459012652,-0.0547418746868664,-0.0119213278370636,0.0410067392693112
56,0,-0.0402915940451364,-0.0255333855604482,-0.0816645571066551,-0.107441109779956,-0.0928377420758757,-0.0241901028243151,-0.064294608435596,-0.0171880377418525,0.0382171175143935
57,0,-0.0409085484506542,-0.0183576674682112,-0.0758667541264193,-0.102617355038448,-0.0934112138714357,-0.0268469799549196,-0.075062824647168,-0.0234476253890978,0.0341690075350909
58,0,-0.042561520610727,-0.0110376338828849,-0.07148288570201,-0.0980057017594281,-0.0949464386297378,-0.0307442585086437,-0.0870510069611514,-0.0306950555705749,0.0288751120502353
59,0,-0.0569786981005773,-0.0241129940666756,-0.0701186529691751,-0.0987930268182459,-0.110878958007954,-0.0302143190298729,-0.076364143258669,-0.0335014321019819,0.00596471534789011
60,0,-0.077412481613656,-0.0319166016061223,-0.0930616699148517,-0.115983657137422,-0.125238921092113,-0.0497031698211082,-0.110016015845701,-0.0592840768991134,-0.0121249872042364
61,0,-0.0614289500491884,-0.0457910720931682,-0.126575130436613,-0.145435760757377,-0.109172870577897,-0.0375127531644024,-0.0386755178542113,-0.0208647723348884,0.0272734936313304
62,0,-0.0607040045789187,-0.0478570394882957,-0.125093805971961,-0.159985034401483,-0.105427931420347,-0.0321204503938781,-0.0561461949368605,-0.021269408365605,0.0327877325873229
63,0,-0.0509552794390027,-0.0428327352150247,-0.107793192680807,-0.121915762987399,-0.0941119344039596,-0.0199256946251841,-0.0497607506272649,-0.00818000219007242,0.0380765981182971
64,0,-0.0500780985678253,-0.0360636176526612,-0.0988500512158829,-0.116395916172311,-0.0924623659459674,-0.0198204017485601,-0.0578112792432057,-0.0124553092741739,0.0368137763082932
65,0,-0.0501216385883101,-0.0290666802463883,-0.0912815031752714,-0.111052823083566,-0.0917680558618097,-0.0209548092334668,-0.0670478272007621,-0.0177134625363554,0.0342993396619964
66,0,-0.0528421081609632,-0.0128923970667715,-0.0788456355680602,-0.0997177157548015,-0.0937336363454627,-0.0279287441886814,-0.0902411975025456,-0.0320653016453446,0.0251967667630251
67,0,-0.0693378553101175,-0.0252559427694629,-0.0920735423560193,-0.113537813734907,-0.108019379278223,-0.037156324848699,-0.100834384297473,-0.0465503304982801,0.00601914553265481
68,0,-0.0902275684929837,-0.038206040097678,-0.108218015957518,-0.125937068115795,-0.122309364310905,-0.0487015140646234,-0.117614538551874,-0.0620060952442647,-0.0134157079453661
69,0,-0.101028961548544,-0.0425883493858072,-0.110642455987682,-0.127259582846605,-0.129571413008149,-0.0599420062578951,-0.13071574399791,-0.074342738764912,-0.0246799973128669
70,0,-0.0635061121435312,-0.039311656195248,-0.119504253014475,-0.134314302862063,-0.10427585061743,-0.0331484962605071,-0.0436663061509402,-0.0208477713717754,0.0283465086513774
71,0,-0.0715236537679583,-0.0588004908629628,-0.141701928742789,-0.148448291771924,-0.107427679822861,-0.0330474168709072,-0.0427253449065801,-0.0153656118975901,0.0202831234907488
72,0,-0.0606117043454805,-0.0391934171752509,-0.114788518006915,-0.122834381071791,-0.0957304574001947,-0.0204454091937116,-0.0462371461759973,-0.012500874640161,0.0320428061166802
73,0,-0.0602587160571929,-0.039677681460623,-0.109303872223699,-0.12044795774072,-0.0915793833464741,-0.0169816768632801,-0.0609358676544558,-0.0126258856064956,0.031829351720484
