Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0967346140032082,-0.15725121838358,-0.225315497493915,-0.235568434719304,-0.256841618222485,-0.231305426490533,-0.159276370559493,-0.0779603415099847,-0.0624432629465413
2,0,-0.0858306258188595,-0.135603640035208,-0.1837334946238,-0.182190663827623,-0.23252936874957,-0.219218252770688,-0.148183602460359,-0.0897343415090245,-0.0633560516006866
3,0,-0.102930723551584,-0.143750819458353,-0.20911384642959,-0.197242655059465,-0.229971446725259,-0.209593545375652,-0.170143961034999,-0.0818137631162704,-0.0698003900878241
4,0,-0.0974833960564639,-0.158922975486003,-0.211214036698452,-0.249792082287391,-0.283349943350459,-0.275010016280587,-0.157578400207132,-0.117381955590896,-0.0672442718983417
5,0,-0.106763134606526,-0.152153365846304,-0.225829892681975,-0.213370304307261,-0.234549906281417,-0.210334767888986,-0.178770639502587,-0.074297984410262,-0.0659542390263641
6,0,-0.127346765358434,-0.155545354882371,-0.234884241542808,-0.22028385206655,-0.250097522673239,-0.23506276760662,-0.206754415417593,-0.105658164444834,-0.0893317151032202
7,0,-0.109644658238081,-0.160428753508275,-0.227717457937529,-0.239951427011577,-0.279369659180263,-0.265551049905551,-0.183096656910992,-0.10840531085742,-0.0777644730015142
8,0,-0.0993015089882696,-0.162043927876916,-0.217841312929202,-0.248763718441712,-0.275828869092627,-0.261199089099255,-0.158673202778411,-0.106367523429167,-0.0618917822642925
9,0,-0.149843616251692,-0.182237851666719,-0.280625577239733,-0.270829972427711,-0.301062027881483,-0.285273873197437,-0.242173943023005,-0.109844463870769,-0.104651011585921
10,0,-0.146154734256264,-0.171419910714163,-0.276457752768814,-0.266386074290566,-0.326908541242214,-0.318360071138975,-0.283586921388778,-0.145670841498978,-0.121498562949488
11,0,-0.123165445033302,-0.162870142085473,-0.24573055525612,-0.240794271618882,-0.290771635958984,-0.277183377369515,-0.229200296630297,-0.111312192129634,-0.0932972157172576
12,0,-0.119329312134935,-0.167722070934524,-0.236467848942833,-0.256203371847741,-0.302726878648274,-0.295383988095695,-0.203945829335058,-0.131205600164841,-0.0867125357985598
13,0,-0.093183238770679,-0.162653530613793,-0.221001124875114,-0.241652623454564,-0.265686170626907,-0.245299352765859,-0.161783733519221,-0.092805672435979,-0.0543520603044547
14,0,-0.143621069225541,-0.177377214565814,-0.280940707030166,-0.282092766773014,-0.348047315680194,-0.339446750435297,-0.291792407713546,-0.142703742767908,-0.119395480830788
15,0,-0.114541871346884,-0.161508639634916,-0.244521218951022,-0.24671646649245,-0.303321211392226,-0.289546007208487,-0.242895711706524,-0.114439047988201,-0.0873607232725302
16,0,-0.110125061886986,-0.161713297117711,-0.234030266905032,-0.242534292731805,-0.276532656792872,-0.260687862137049,-0.199535916158591,-0.107501834456692,-0.0727044942317041
17,0,-0.0986660904074624,-0.168916515494203,-0.234708951304036,-0.252927874308477,-0.268501029872707,-0.243833848493781,-0.17123201946792,-0.0917200936952323,-0.0557025645222676
18,0,-0.0866505684451989,-0.162506874859272,-0.215344622546692,-0.242676866787222,-0.274530106640685,-0.256375454978288,-0.167964807658885,-0.0980999878303502,-0.0513315633638627
19,0,-0.116953775388333,-0.166826808170032,-0.255598758487608,-0.26102228536513,-0.313003708171996,-0.2979806316878,-0.25647232226229,-0.11337763103704,-0.0846768796976034
20,0,-0.130370666989362,-0.177810911654574,-0.273101621861425,-0.269310348565216,-0.282337882085894,-0.261394678886056,-0.237617156858583,-0.103111708853737,-0.0795455398589958
21,0,-0.109151776011663,-0.158412513800798,-0.234006789606866,-0.242224625551004,-0.2899745548144,-0.279347472616758,-0.225544262002577,-0.117375495655294,-0.0770288651967547
22,0,-0.111648200899046,-0.174660749410579,-0.23922572881789,-0.26771886746384,-0.304473370376314,-0.292017286555301,-0.204567578183043,-0.125420541170326,-0.071915536932688
23,0,-0.0853876115615687,-0.168820778350809,-0.223678420550409,-0.252441518180915,-0.269594516199622,-0.242733549748802,-0.160191638243819,-0.0852154939639564,-0.0399015463394644
24,0,-0.154173449016845,-0.18695918521491,-0.292053804337745,-0.280851650927772,-0.287309463786877,-0.271112491834465,-0.263689373851592,-0.118164298451607,-0.0871421402461443
25,0,-0.157180046906751,-0.185420905898211,-0.290157853739295,-0.278863156655494,-0.290823655876646,-0.277650674688826,-0.264363410714681,-0.126996013974527,-0.094864373947298
26,0,-0.161269594193105,-0.203534164223373,-0.31649895513412,-0.3158726481892,-0.33028339329164,-0.311797492660294,-0.282154973773883,-0.113488905524203,-0.0797920975925187
