Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0952415490388053,-0.0518121285778067,-0.237269769278716,-0.267947668720677,-0.350925259004369,-0.302938497990693,-0.151104556740006,-0.0893030479096256,-0.0681480323665691
2,0,-0.073519390257194,-0.0337244446789563,-0.177904408355419,-0.229379674459463,-0.314027060304623,-0.272306060558498,-0.131420430861099,-0.100703677901515,-0.0630590303643402
3,0,-0.0794876440186326,-0.0179868454905641,-0.204101154562319,-0.259977433179805,-0.331316895435651,-0.285919531098641,-0.130358579847038,-0.0644132222096654,-0.0617847344310974
4,0,-0.0656492545144794,-0.0487601911329766,-0.160747086539488,-0.229613511181209,-0.310987224416727,-0.265619446860269,-0.156838922864768,-0.134177554755029,-0.0765436170363247
5,0,-0.0640934209273691,-0.0133492864824446,-0.162899092101269,-0.221651241251561,-0.306959106797051,-0.26531252412484,-0.127611778050696,-0.106233575058103,-0.0689506233033695
6,0,-0.0645163101576196,-0.0232681197605575,-0.16876506446864,-0.230656838514192,-0.316376657655199,-0.268550659109188,-0.146418631277783,-0.12496051565454,-0.0784528435618469
7,0,-0.0957488870356455,0.0106702112541042,-0.25412155836626,-0.304267880857595,-0.369601925141571,-0.323083399990256,-0.144865432590067,-0.0572057368671097,-0.0607017218136195
8,0,-0.0695630477479869,-0.00577103969796988,-0.189802736293832,-0.268280808913669,-0.327292423692445,-0.28113805136984,-0.139436576365488,-0.0562699160559341,-0.0596871132008016
9,0,-0.0843313872535538,-0.00846881076241479,-0.207751714607754,-0.266425407440706,-0.345521984348609,-0.300736470843836,-0.147965677762542,-0.0978454843671642,-0.071085626615356
10,0,-0.0669206124931211,-0.0340593285460936,-0.170573929383741,-0.238837957375209,-0.321755548399638,-0.27024336158571,-0.158819018972381,-0.129218318108004,-0.083733418885138
11,0,-0.0641131970255889,-0.00096963669239114,-0.176139544860886,-0.235863419918803,-0.326762631345949,-0.276914678002489,-0.142735434246617,-0.12166828340999,-0.0839301079272223
12,0,-0.091588518033865,-0.00531084791130187,-0.244355371638942,-0.303045560122519,-0.363512676978122,-0.314694447928656,-0.150605413763929,-0.0546106021542017,-0.0597548684800546
13,0,-0.0894495743497977,0.00478593926202375,-0.223892081327034,-0.270935945386905,-0.348846770325041,-0.307126475165254,-0.127168337861497,-0.0502599532708651,-0.0697291810780406
14,0,-0.0620400595148678,0.00152829625869511,-0.165975178204677,-0.242647287366306,-0.327856518435839,-0.276917550753809,-0.147934301833357,-0.125937086231215,-0.089335628535072
15,0,-0.06322719352674,0.00198640222989233,-0.177862937512455,-0.2430526965189,-0.334768338369519,-0.280831508301262,-0.148595723197962,-0.130389623050714,-0.0873019356121694
16,0,-0.093671667358067,-0.00809449656691419,-0.238489999469436,-0.285404621040568,-0.357026721533557,-0.313375345346407,-0.136225870409426,-0.0463030829533686,-0.0674080512026733
17,0,-0.0848453620483953,-0.0266051080703099,-0.224660978207146,-0.288214771747202,-0.348061916552804,-0.300045170169083,-0.147236772572707,-0.0483138672136116,-0.0635119318602831
18,0,-0.0615251371483493,-0.00444712471857189,-0.169329581968497,-0.250488244625301,-0.332834632434279,-0.278547721250379,-0.156289809148055,-0.124817035306531,-0.0904606484801086
19,0,-0.0692391631769003,-0.029080595236037,-0.188278478823737,-0.252993937813423,-0.339201755064472,-0.279856277437352,-0.165126645565503,-0.129404235190295,-0.0882507261753507
20,0,-0.0930158835181975,-0.017099565119546,-0.238591153482719,-0.290654749269523,-0.357513131386418,-0.314334976479834,-0.142105006244108,-0.0457520939940251,-0.0680251554311394
21,0,-0.0911659144194478,-0.0657831694472959,-0.232515018035189,-0.295284257503087,-0.355098022733486,-0.306729371330747,-0.166432376086555,-0.0709586963679433,-0.0714087047672787
22,0,-0.0682970420545087,-0.0184883453964531,-0.181755292349152,-0.253049428000416,-0.333054357847913,-0.286365103672215,-0.150426173878432,-0.0915679727857686,-0.0826039871565819
23,0,-0.0709934395117837,-0.0441739978430951,-0.190737241236651,-0.261936305574794,-0.340539085292886,-0.280697112656458,-0.174163821308939,-0.125494767047571,-0.0914671893285139
24,0,-0.0684033401163371,-0.0620934815094014,-0.19600286652636,-0.270380573410902,-0.345995510632929,-0.264539890440486,-0.201458365810154,-0.166968442667759,-0.101935151422254
25,0,-0.0953335408795203,-0.0846756906720526,-0.239027123021043,-0.300954436161905,-0.360528577756421,-0.314886633394522,-0.175469756244835,-0.0809332245891028,-0.0779915942610893
26,0,-0.0880111718359976,-0.0610436359914092,-0.239467682283105,-0.313951535338025,-0.359951826455056,-0.309265582324854,-0.174078305943021,-0.0642691900855524,-0.0672248939430136
27,0,-0.0719955849786247,-0.029206149949502,-0.193845240918806,-0.270641547906977,-0.337295582339975,-0.294798371747954,-0.153474897065527,-0.0625447529111306,-0.0779938322109269
28,0,-0.0634645621910465,0.000401432017351322,-0.182681867544711,-0.253848168833604,-0.332007317063666,-0.293657610548903,-0.137318621385445,-0.0565742425723015,-0.0786479425935418
29,0,-0.0704833889420678,-0.020591255660497,-0.194758923953998,-0.258327837428361,-0.340034128818472,-0.294254274389877,-0.150032876850946,-0.0914433811894135,-0.0847236923997112
30,0,-0.0741084119557242,-0.0469207603095932,-0.203346809824469,-0.268060767327623,-0.347758591550464,-0.287191976606059,-0.174305284450953,-0.125130368866096,-0.0938173035919861
31,0,-0.0644862587469544,-0.0708000050142721,-0.201125993142712,-0.287622103016146,-0.357716317467555,-0.261164985037013,-0.228547221670485,-0.193321898436266,-0.113738124882129
32,0,-0.0899888663281909,-0.0353274524552475,-0.24765946889392,-0.324685963761389,-0.369543879458169,-0.318511206836664,-0.1730718067366,-0.0578735892976299,-0.0621614418458514
33,0,-0.0902124461875866,-0.0638087588046486,-0.256735538880732,-0.333794999296638,-0.363997289094012,-0.315813139272538,-0.175070773407845,-0.051544497975139,-0.0647068467698785
34,0,-0.074386147769569,-0.0216204033655966,-0.211267418860239,-0.29169072538193,-0.351445699682118,-0.306403377754072,-0.159844415884905,-0.0605978498943124,-0.0714209826425166
35,0,-0.0606384552931727,-0.00967384562084028,-0.185422848254695,-0.262128900624183,-0.333889909352287,-0.295944046696069,-0.143997678110913,-0.0566952348042664,-0.0809216227428138
36,0,-0.0647355828117299,-0.00338743988146706,-0.195632282812314,-0.257775223668643,-0.337892043290615,-0.303062780135858,-0.135384244165655,-0.0572950057266608,-0.0802123408210901
37,0,-0.0625439061181414,-0.0167633727369154,-0.198218009336047,-0.272354803244215,-0.354633877515252,-0.295910369829114,-0.170742866683898,-0.127251768173563,-0.0974726820956779
38,0,-0.0569707624416352,-0.0379975645260299,-0.199507038419297,-0.28878246573236,-0.369548488468656,-0.277481207188421,-0.216697138180694,-0.202278983675562,-0.112277447004158
39,0,-0.0854920910028452,-0.0588381388670589,-0.240267460942064,-0.328913682572081,-0.361536309481066,-0.31288650124715,-0.181511324454259,-0.0615909762338565,-0.0673093876479434
40,0,-0.0829778142707084,-0.0439932432915319,-0.227461030345242,-0.301197340224973,-0.351487232326481,-0.313777034201018,-0.156944426128101,-0.0508141010570989,-0.0758812638603172
41,0,-0.0573129284348155,-0.0204551217827053,-0.188051250535513,-0.270837571627753,-0.335284171297337,-0.298378379872332,-0.150291349824543,-0.0574995036084516,-0.0834890621714036
42,0,-0.0613624634301296,-0.0138746509988277,-0.198322203124402,-0.265942684627815,-0.339303520202846,-0.305625463713104,-0.14059521709661,-0.0580454694072833,-0.0819254918522265
43,0,-0.0599508494821805,-0.0248365937869763,-0.201336327705859,-0.281260297544616,-0.358492322285505,-0.299732815374394,-0.176537633378643,-0.127925880358782,-0.0979576150804862
44,0,-0.0651314677559711,-0.0503884778493048,-0.212017921470533,-0.288291434148486,-0.36737795533126,-0.294356794002307,-0.195649721489827,-0.165580626062388,-0.100219548608274
45,0,-0.0872855862625694,-0.0622943399032466,-0.23968915672906,-0.315476748444251,-0.355307109527111,-0.319679157665299,-0.163737005228113,-0.0516830027406591,-0.0748243433318663
46,0,-0.0787262336136783,-0.0858806777559763,-0.225926653390799,-0.322039966619428,-0.346239533245802,-0.306360996140874,-0.181286657913047,-0.0591301543555841,-0.0782483154631125
47,0,-0.0534420355457549,-0.0317867271415131,-0.190509337522748,-0.279860085880423,-0.336199673548979,-0.300954713733448,-0.156098456021579,-0.058926799630159,-0.0862615326801436
48,0,-0.0574115130593412,-0.0249546535120423,-0.200831196096022,-0.27445989896999,-0.340254703856766,-0.308314294929403,-0.145359091958132,-0.0593988853312116,-0.0838323322409598
49,0,-0.0649847133295232,-0.0317246977114446,-0.225708679293249,-0.312477034838872,-0.389508973966593,-0.325669694566651,-0.191853987987545,-0.155770735704558,-0.0818828249250875
50,0,-0.0651029278731058,-0.0355496951846046,-0.23131859739533,-0.306755317908856,-0.388774128748247,-0.325030606546362,-0.188274404385753,-0.160503713245475,-0.0793936381405078
51,0,-0.0894992697161614,-0.0667741530472106,-0.254521213201184,-0.3390182804529,-0.371944119864515,-0.323009768143891,-0.180842069277725,-0.0669944991064069,-0.0648315340664991
52,0,-0.0607737665315776,-0.0857782730075505,-0.207520146259539,-0.325199480655514,-0.341936157908593,-0.296089900906825,-0.195829058760905,-0.0706067865462512,-0.0840277653391966
53,0,-0.0658039556407608,-0.0378538995771069,-0.234749098972392,-0.327864348801799,-0.379800669666222,-0.321136619743065,-0.184433784755696,-0.0875518239961143,-0.0631782579475723
54,0,-0.0713205514252804,-0.0358472336650651,-0.251576905408494,-0.340168261784921,-0.405566022314279,-0.341735667234273,-0.191812651870594,-0.127873474050429,-0.0573953951429332
55,0,-0.0650398625159803,-0.0411874882075454,-0.243276815035962,-0.323056579643839,-0.397470722151368,-0.344225692408292,-0.182624075532388,-0.141549279793983,-0.0668017551456714
56,0,-0.0693523970115748,-0.080572613478079,-0.230258572652129,-0.344439048133729,-0.375152098802675,-0.309894869132987,-0.211112025755307,-0.10592945901747,-0.074545043041588
57,0,-0.0631868044052765,-0.0536672844238431,-0.248098570064959,-0.348771002423931,-0.39247420167221,-0.329064606137963,-0.200249010522142,-0.10451745840792,-0.0602672712382534
58,0,-0.0535619333478321,-0.0583814689931681,-0.230535849589084,-0.324624581363398,-0.376074394813267,-0.327601037543423,-0.18450069266697,-0.108274065822258,-0.0740639960772438
59,0,-0.0924492208243787,-0.122763680049401,-0.257910732758651,-0.361293662924129,-0.384007947722705,-0.325353165205311,-0.209542869026478,-0.105477694812689,-0.0712315020955385
60,0,-0.0607808567110638,-0.121706379183533,-0.201428627441855,-0.323452007291482,-0.341946835904846,-0.303176270065233,-0.205004255102358,-0.094627819133976,-0.0976610893889959
61,0,-0.0618400662550509,-0.121747508113463,-0.21759724383669,-0.346729313242964,-0.349450384774174,-0.302600742813515,-0.212012292231522,-0.0923906299968066,-0.0900045243043799
62,0,-0.0741483721297723,-0.114040542279999,-0.222920675317799,-0.346655653353012,-0.371306462503285,-0.30823039550842,-0.21834726627261,-0.123121307898338,-0.086837817191987
63,0,-0.0405932683934027,-0.0830314068794479,-0.196862010420547,-0.326979341195925,-0.359556697807429,-0.300766776993105,-0.211451436326848,-0.119012810538188,-0.0972780007037277
64,0,-0.0732339626438329,-0.114523862813787,-0.24330271992247,-0.362400619465896,-0.367164184210454,-0.311982755544434,-0.205878618258569,-0.093703036338428,-0.0747829687367076
65,0,-0.0696035549565198,-0.10157647352866,-0.240161845146557,-0.372860695252298,-0.397146296759936,-0.319037355802796,-0.229263781619029,-0.143756562388463,-0.0772112641646215
66,0,-0.0324615835361226,-0.0908426556405065,-0.207882328227354,-0.340299929366279,-0.367573326371974,-0.313680243520473,-0.208864786280721,-0.121681268557711,-0.0921912228963127
67,0,-0.0516267958204024,-0.116612820338606,-0.230362443115929,-0.361058349812455,-0.369852515189279,-0.314382007743758,-0.210495780939414,-0.113149593631392,-0.0817000434111964
68,0,-0.0679759868719514,-0.0605254616008554,-0.207056529413652,-0.225736208870826,-0.295507772645322,-0.277259789867768,-0.138617295704128,-0.143019050668512,-0.0715054973354228
69,0,-0.06797989611257,-0.0252185699009508,-0.154850049193718,-0.202782470212723,-0.256796750465689,-0.249202975033387,-0.0741706162192157,-0.132989954221629,-0.0654812600008335
70,0,-0.0795919217635721,-0.045202758228911,-0.197049665089376,-0.215289990491573,-0.28583940307596,-0.256282753947861,-0.103197955294982,-0.117740330158728,-0.0599910804508875
71,0,-0.0519812653599058,-0.0367157074835885,-0.138090520244352,-0.194665515351028,-0.253788150283065,-0.250382684627484,-0.0962146352677289,-0.145172796849325,-0.0608287309433123
72,0,-0.0792875761262536,-0.0546452045918911,-0.212722201437272,-0.222950490916725,-0.300479134794535,-0.264276219619101,-0.122065073812277,-0.110303334590309,-0.0590308821554416
73,0,-0.0748901512395566,-0.0215179651883607,-0.180443662163963,-0.223564538046741,-0.279631715939819,-0.251203757636711,-0.0832811311595215,-0.0952634917076277,-0.0624641346888505
74,0,-0.0669291927825579,-0.0338671072704936,-0.157862155534569,-0.205173430862621,-0.271096939654321,-0.256889016709211,-0.0993130362813518,-0.126750883856277,-0.0617842877660558
75,0,-0.0519081497998212,-0.0396895091471678,-0.136266634305695,-0.193918261431662,-0.259951245324516,-0.250485214246811,-0.108669301831929,-0.145114023449635,-0.0595606278733739
