Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,0.0222949852797805,-0.0389160419524489,-0.254985994827141,-0.299409849823997,-0.202003935853614,-0.203673516891034,-0.186620185336935,-0.128149920040513,-0.0369490228148427
2,0,0.0075310977670271,-0.0538989249475185,-0.25917285930243,-0.291124337734672,-0.204401172952435,-0.190240525752657,-0.195505091192299,-0.127614439347883,-0.0374150212937309
3,0,0.0403292697814732,-0.0248278911551045,-0.208843784823357,-0.253151171431575,-0.132939681743241,-0.177332708814976,-0.128411098230283,-0.108276766001231,-0.0185787207820027
4,0,0.0088127503467037,-0.0485177237011812,-0.278913520867899,-0.300728659340916,-0.240387354599456,-0.171001215076662,-0.192337297458536,-0.118351088322533,-0.0517415715019286
5,0,0.0115137581463436,-0.0592830624375257,-0.265454736988123,-0.296592301000388,-0.218395532028912,-0.166313964727678,-0.195885861028566,-0.125351420057262,-0.0456438038571048
6,0,0.0305804327990429,-0.043983211315011,-0.25515196140625,-0.26169526257106,-0.233136596907317,-0.0974698636559375,-0.173397136704883,-0.106192249528482,-0.0575814760349163
7,0,0.0429108891593504,-0.0286844535994651,-0.227731744320695,-0.272405084499386,-0.151337295358963,-0.169114736623329,-0.139700638348005,-0.104968905015233,-0.0234329034459237
8,0,0.0414872604962606,0.000879481059423037,-0.213790531280371,-0.260048370494669,-0.130600263910522,-0.177339945262047,-0.111438691401431,-0.101029599243325,-0.0217707552584009
9,0,0.0328816323563805,-0.0506955650771563,-0.259719037861841,-0.269143687142943,-0.203732641459131,-0.113866472724093,-0.164721694361807,-0.0979720122256692,-0.0430817450987074
10,0,0.038852071830966,-0.0357000234792321,-0.251788286380042,-0.248795026634751,-0.231123332585915,-0.0810242694161799,-0.168729180684947,-0.101008468804083,-0.06010501672944
11,0,0.0442778041254392,-0.0159804530060087,-0.231913462336536,-0.274064221481673,-0.152157462022493,-0.174370098736499,-0.131098935095101,-0.0998328844870399,-0.0277492118270685
12,0,0.0559859518133476,0.0256252616534856,-0.205968558871459,-0.248776321512414,-0.116868203379947,-0.189262360952528,-0.0896499269763243,-0.0867106715165226,-0.0204529117756699
13,0,0.0337817071717779,-0.0426046501939251,-0.261041215438163,-0.271576763956098,-0.205401173939256,-0.120647247477281,-0.161354946595446,-0.0981914996572056,-0.0479168068035297
14,0,0.0150441070466139,-0.0455394225812948,-0.28722217008359,-0.306089675931675,-0.268045983751795,-0.172163483747768,-0.195595264376938,-0.126398045916807,-0.0697475395894275
15,0,0.0587919277817437,0.0271448249362038,-0.225017785614364,-0.284363582659355,-0.141347702073706,-0.16985031398151,-0.110317666127402,-0.102679884720991,-0.0293267411312588
16,0,0.0663709987741017,0.0776210740037639,-0.191533774124233,-0.254522618502829,-0.100079744767941,-0.176391092826809,-0.0593114608184341,-0.0825353779777744,-0.016755147657278
17,0,0.0391411570161309,-0.01022528915503,-0.266164405747739,-0.30408003337563,-0.202824898717134,-0.177152636102132,-0.155292687490032,-0.114947440390918,-0.0478391087717214
18,0,0.0169995322225511,-0.0379808604422989,-0.288430962569947,-0.31801819964666,-0.255023467634653,-0.189837538432711,-0.187105998994544,-0.123370691937377,-0.0683916465296982
19,0,0.0338733475350008,-0.0178570939100184,-0.257640342628588,-0.27390966866689,-0.244006810563415,-0.125324704637504,-0.179409814986104,-0.119850568972274,-0.07867265929533
20,0,0.0846866262742227,0.116453272906005,-0.191811612884765,-0.292677758798193,-0.113645358145104,-0.178195728930042,-0.0697934915198017,-0.0973373975362697,-0.0228843103260212
21,0,0.065753463172401,0.043297321630779,-0.237304007505585,-0.313931846775768,-0.167656031864119,-0.183734161657785,-0.128971729842313,-0.115261757606831,-0.0432496056731296
22,0,0.056062385495929,0.0179325665868457,-0.253092660059715,-0.286948599822629,-0.207124513535132,-0.145899649401291,-0.154603524293832,-0.113206223579135,-0.0605035744477153
23,0,0.0425537760474244,-0.000840706923981749,-0.250118683265817,-0.253472517292106,-0.234615949236238,-0.1070225277018,-0.174427482131325,-0.114963028472132,-0.0812683304771601
24,0,0.0943053423843296,0.139080157318954,-0.199051615266699,-0.316924447702027,-0.131177785635647,-0.200967964547229,-0.0874310654272192,-0.103692530628139,-0.0331401406322827
25,0,0.0730367757094905,0.0632092520703007,-0.238454194054461,-0.279438974699347,-0.192783982806351,-0.154976017610125,-0.144522898575936,-0.114360069322225,-0.0597927568757606
26,0,0.0479212390983175,0.00991384835318243,-0.257183726016913,-0.266575539502455,-0.228855483964815,-0.127074502397779,-0.176509634213872,-0.128584219500872,-0.0848249475485223
27,0,0.0867536761850427,0.112493880771626,-0.228808685805441,-0.324519351386918,-0.169304533088291,-0.192238961727111,-0.126300144232574,-0.127101993071103,-0.0586703304884777
28,0,0.0147492323769411,-0.0521871946915238,-0.237563013887518,-0.283577113898555,-0.19164873766784,-0.183054495622435,-0.194114780484825,-0.134347672679797,-0.0331989316521696
29,0,-0.01516862350257,-0.0540651860870314,-0.262323858625364,-0.293707612735245,-0.229936918970323,-0.192107750585363,-0.222946684368822,-0.141818201809226,-0.0490440099388615
30,0,0.0068061163816453,-0.0558284977672722,-0.228926574620316,-0.26271099543263,-0.167539588983992,-0.171557607493053,-0.179868287993615,-0.122617649698224,-0.0288646070737947
31,0,0.000208527242937073,-0.0625798296423639,-0.272117743233617,-0.298705334682933,-0.225476429783384,-0.183093262986832,-0.211000428062028,-0.13508665890005,-0.0448299663895703
32,0,-0.01214271399341,-0.0506969928206635,-0.276358681952891,-0.318039892817367,-0.273103175396524,-0.202746904743467,-0.22804611317596,-0.160328821020677,-0.0653320079109732
33,0,0.00649481100540283,-0.0597133174370544,-0.27187669486494,-0.297830386614801,-0.246634456386615,-0.161989329324113,-0.203873286961966,-0.1351610786274,-0.0582946972319454
34,0,0.0145651043253525,-0.0355261628285019,-0.25202333139961,-0.327726902013583,-0.26401721839948,-0.187923669829366,-0.197793730033648,-0.161656346030294,-0.0753685190800798
