Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.132879976571984,0.0262417051710397,-0.121971718491692,-0.299198975069475,0.00403038369949416,0.00537734824513603,0.023105418329521,-0.11107004818719,-0.0491674161569632
2,0,-0.09536284303413,-0.00427023443773478,-0.164409623572502,-0.223822365861495,-0.01801813482268,0.00232458783112888,0.0184021357841304,-0.0964029125432015,-0.0546431298855141
3,0,-0.138023070085416,-0.0836174102818316,-0.189566423080477,-0.15827997483206,-0.0532353040713165,-0.0256276775475496,-0.0234273597675163,-0.0926172696339995,-0.0532887677579958
4,0,-0.115738579289318,0.0159589453185454,-0.14680717122373,-0.393734149248129,-0.00643731134724734,-0.000441711538465728,0.0125452126355667,-0.0799157094146191,-0.0364638228593599
5,0,-0.131143090969522,-0.0290349994705092,-0.116184023933844,-0.383672121609283,-0.0207961940120477,0.00312476716807297,0.0151020531400461,-0.080790320973808,-0.0250594064232165
6,0,-0.114211930370987,-0.0139908845792025,-0.17658674439101,-0.382868438298665,-0.01079774628159,-0.00644109605799459,0.00971210585063242,-0.0700452706549924,-0.0252181384735354
7,0,-0.156367839237473,-0.0175361264650897,-0.0881278979651243,-0.390141661064004,-0.0200875872996024,-0.013429760967518,-0.0123348181677125,-0.1043558040866,-0.0439775412698737
8,0,-0.164155535107206,-0.102089986655988,-0.187205741040961,-0.222851018840715,-0.0572689847630116,-0.0366321907420609,-0.0413219259737333,-0.0932493221309908,-0.0564986083493259
9,0,-0.108222911230018,0.0269868630033483,-0.0879726439585962,-0.45200596283456,-0.013909268006831,-0.0134851016568484,-0.0106841978619832,-0.0850384254793629,-0.0400960164458178
10,0,-0.112615308543993,0.0111500767783514,-0.145658804177276,-0.405596622476264,-0.00888048005377096,-0.013721356208742,-0.00267583203752475,-0.083587998373673,-0.0370666884511863
11,0,-0.106840506443946,-0.081859789846936,-0.229781879043637,-0.225735645589844,-0.0612739918460464,-0.0418378837935279,-0.0399789194311003,-0.0530888607224225,-0.0246819348140789
12,0,-0.161216963605348,-0.0179147733496995,-0.092602920301871,-0.404154306117976,-0.0202161434984438,-0.0221310466437674,-0.0284461900501743,-0.113628457696038,-0.0565115924246868
13,0,-0.166895659409455,-0.100622871966483,-0.191879463937005,-0.237560824182571,-0.0578495264872669,-0.045856244173155,-0.0551462228143388,-0.101806844318002,-0.0701609505097772
14,0,-0.109724680947237,0.0487427049504008,-0.0395436022140924,-0.571692735438656,-0.015305965562314,-0.0214943689752757,-0.0311390092409944,-0.0930075432315306,-0.0460754566858596
15,0,-0.0992049476007559,-0.0163336977818407,-0.137078399764943,-0.318470407163166,-0.0458474424004037,-0.0395097045894059,-0.045662608849468,-0.0761712162719396,-0.0413402447306969
16,0,-0.0941050545953521,-0.0995425672404169,-0.258290444207562,-0.158535460095075,-0.0824247311604318,-0.0616161210765768,-0.0657252283544413,-0.0526408271095625,-0.0397210303615939
17,0,-0.148299347294907,-0.0427760672169194,-0.11350248253952,-0.418983550681277,-0.0380945278943539,-0.0288739345356227,-0.0520024703830522,-0.117959890372596,-0.0765320848607355
18,0,-0.187275997846751,-0.116409065622905,-0.221054347728538,-0.382030230317591,-0.0537394233350741,-0.0442665725229734,-0.0485597198516183,-0.105578027979621,-0.0769237934814391
