Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.123827872234213,-0.021042549100266,-0.210512128370286,-0.169981006910368,-0.164317279745816,-0.165393283355255,-0.048372007801544,0.0560887375762638,0.0739300505245137
2,0,-0.119518497610077,-0.054502931449766,-0.243013299753143,-0.196892739948478,-0.149105910114055,-0.144201465736256,-0.0743538817138168,0.0292405373938387,0.0562601243935614
3,0,-0.129532354262673,0.00819885394005149,-0.248136138044755,-0.214010757829682,-0.145935619618262,-0.151067106335415,-0.0370033723751487,0.0826445819272783,0.0965168158072034
4,0,-0.117469216575988,-0.00187988663918126,-0.185755473347849,-0.145639515697795,-0.159686404882777,-0.172589223075875,-0.0582281975589589,0.0379949901953356,0.0535510926575096
5,0,-0.115341378984086,0.027339990312077,-0.204215021415711,-0.172533544535964,-0.159941409724037,-0.176689457627967,-0.0286370943844432,0.0698138493546272,0.0811292984796688
6,0,-0.131055710395221,-0.0040406607398078,-0.208997425066304,-0.177526209338729,-0.168638733020897,-0.172702739624353,-0.0699518837351636,0.030367623786244,0.0450655996678371
7,0,-0.12264212222577,0.0109390847054915,-0.193972141048726,-0.135783419219848,-0.149368637444322,-0.166420991474957,-0.0778039667158016,0.00618520843179193,0.0353597030800332
8,0,-0.112882199918869,-0.00644599644703836,-0.200471414139573,-0.160074113933947,-0.163475926376717,-0.169360658407322,-0.0485089612749903,0.0289034718929162,0.0470298558387194
9,0,-0.114220992501044,-0.147833037990654,-0.275144333614739,-0.248055809525673,-0.192025050700445,-0.179164467956877,-0.0378938749549148,0.112462329103703,0.103493386344499
10,0,-0.11051670754014,-0.188066031469754,-0.285063032710602,-0.252638838387586,-0.172057792133416,-0.159706550993777,-0.0480287291838719,0.0881110461095107,0.0922085627856686
11,0,-0.119425110146663,-0.137950241043953,-0.23651066769321,-0.19277337804126,-0.162915289099487,-0.148256035282995,-0.0179921737886488,0.122305394643752,0.12736972226
12,0,-0.116417562819658,-0.191100403152708,-0.291012299071694,-0.239949679997481,-0.169682491129842,-0.159027979189162,-0.0661597326224684,0.0660979166836284,0.0814938420788289
13,0,-0.110954016780783,-0.18586400639797,-0.271146242780467,-0.199697485773737,-0.16384561473367,-0.166100996075301,-0.0539561527638417,0.0646458304504989,0.0944596796425257
14,0,-0.115042071924057,-0.132734445629761,-0.241735602589138,-0.159604017277189,-0.168197116940042,-0.172904587692237,-0.0399549462080546,0.0785932898014134,0.107496354175629
15,0,-0.146089219121144,-0.135241641541953,-0.282627348808391,-0.247702188135673,-0.174480618934296,-0.160177022086812,-0.0502339002799458,0.115463332957326,0.10211848825082
16,0,-0.128123905139274,-0.074267037545639,-0.201984912675303,-0.145393487521402,-0.155473296115321,-0.157352193493315,-0.013071756570912,0.136269986338608,0.125164941771603
17,0,-0.153044005665837,-0.188055236232195,-0.267374929308139,-0.204301878711846,-0.148818101952088,-0.129953425334821,-0.0816057737871311,0.0482097758767057,0.0792524438527005
18,0,-0.131377552339973,-0.112025402990217,-0.203685238757981,-0.12586207522171,-0.150477509231636,-0.148422482558052,-0.0416566513572814,0.0619465498517295,0.098519420130726
19,0,-0.137863543130895,-0.115129699914453,-0.285370048114015,-0.242846041782779,-0.181697208843576,-0.174721602596123,-0.0436084026430249,0.121362687623396,0.115452570526079
20,0,-0.113893781277604,-0.0620296018416344,-0.24382896374637,-0.173549046642953,-0.161683333844603,-0.178729783948701,-0.0117536269972828,0.137652272211818,0.133952271194712
21,0,-0.149509323726079,-0.144089295609684,-0.251319801254647,-0.189126443421638,-0.161519081543365,-0.148987120140519,-0.0700976043585386,0.0634156822169141,0.0906154798528096
22,0,-0.134400025076267,-0.0961304340371757,-0.195693580153521,-0.119186725689454,-0.144805435270002,-0.143070768568947,-0.0492161472716448,0.0500599659766314,0.0869076599043475
23,0,-0.109188571227642,-0.0586442075582667,-0.285532460489447,-0.212862059849626,-0.178437101472263,-0.203208622653555,-0.022561300303111,0.128985340322064,0.131141842687809
24,0,-0.143617788522289,-0.108029611770055,-0.234524854199153,-0.171451688015684,-0.169533474772932,-0.16531827174692,-0.0617679522689357,0.0693210318667408,0.0933901459933451
25,0,-0.124296876524948,-0.0925287655256302,-0.156132788786896,-0.111744691912736,-0.17018689591592,-0.165516154532811,-0.0478727014308868,0.0589147242755528,0.0845340999573547
26,0,-0.0858578725661141,-0.0730921405532849,-0.241584746301714,-0.203449964858433,-0.166261857980645,-0.15805927551236,0.0154786992623281,0.12358930692799,0.140291610666028
27,0,-0.0902809758342393,-0.139073600028639,-0.227469935475645,-0.186243237142856,-0.147901138255471,-0.126384944267797,-0.0102230932825721,0.0885336353661785,0.117127034860333
28,0,-0.0948291861772658,-0.0569128058572103,-0.238774971482846,-0.183607566363896,-0.137002862574271,-0.131991883715465,0.0127816227809037,0.123959621315348,0.140294975909378
29,0,-0.104356863623503,-0.103342850861043,-0.241794581841892,-0.192534759036245,-0.151401248654077,-0.138660752174333,-0.0276114719312598,0.081217767686119,0.104948485754016
30,0,-0.0728148283449559,-0.0905452079332354,-0.258963404248579,-0.197976687780526,-0.161965916868626,-0.173326854921813,-0.0090332819442468,0.0941400309986733,0.118470418273959
31,0,-0.116753867383009,-0.0683975115624038,-0.201122487434873,-0.11756420761116,-0.122304298143733,-0.13278041470363,-0.0480708709489417,0.0584192841084128,0.0874922384206824
32,0,-0.10816014103619,-0.0626084150376431,-0.22983212610981,-0.167547640760705,-0.177127323445162,-0.196605670381359,-0.0367631953205749,0.0928398684704164,0.106252951353937
33,0,-0.120912661304067,-0.0211032257475803,-0.238927329227957,-0.191846998104948,-0.142957315007905,-0.144400834655278,-0.00651042606506358,0.119681038188983,0.128748355624998
34,0,-0.152654240656171,-0.0900492937432273,-0.200664086294202,-0.138176620558635,-0.128874317149862,-0.113417620606028,-0.0672679467525349,0.0514320980581147,0.0813572731851886
35,0,-0.119605518759092,-0.0685496149189775,-0.213128652083318,-0.146185893740166,-0.129061148462943,-0.129256691600226,-0.0660804245656937,0.0338318796103243,0.0662970360027737
36,0,-0.142891019124411,-0.0653764429446855,-0.235651180322758,-0.204135689409965,-0.144791646057229,-0.128023949669102,-0.0595032065373706,0.066047937105556,0.0801465624310655
37,0,-0.133181989859033,0.00242710008145486,-0.200135656703269,-0.156517946484049,-0.115938343965369,-0.121300546971468,-0.036397486722459,0.0833773599492296,0.095734122982243
38,0,-0.11912784674105,-0.00777893637966554,-0.201277539489655,-0.125516383339171,-0.118794654168633,-0.140148798934078,-0.0672870645323708,0.0244615661543595,0.0574570078866299
39,0,-0.119806458026022,0.0394702589048956,-0.197601186531329,-0.13446210423579,-0.0985929037048351,-0.12558959670186,-0.0401504534509169,0.0654257852134092,0.0914098133144754
40,0,-0.113432763827426,0.0281182294106728,-0.188363311446577,-0.132176614292226,-0.138924683654855,-0.167959100201098,-0.0568884573200815,0.0350932859485225,0.0588405706533686
41,0,-0.0876173684428232,0.0742797521622289,-0.253498147745923,-0.178808284662276,-0.104841092647693,-0.146941446809653,-0.0249447385604346,0.0605759895927331,0.0999093080967073
42,0,-0.124122128236991,0.0897163440613951,-0.180728776287795,-0.117954988832069,-0.107553157609202,-0.150969661816361,-0.0752893095092221,0.00310078775648948,0.0391489794545137
43,0,-0.0905791917616668,0.100797136673082,-0.25776611683574,-0.193816792618602,-0.107415126249047,-0.152688975730133,-0.0466323360593878,0.0336701572369311,0.077422867842468
44,0,-0.124312577787684,-0.000596142382942921,-0.0807109460180587,-0.0587982362203493,-0.138295505426735,-0.145222339860599,-0.0526770419516259,-0.00096512355456968,0.00166970345448325
45,0,-0.0939371181458095,0.0564123166454418,-0.1699021913632,-0.133496947769278,-0.123627363990047,-0.151391820395112,-0.0493342698669149,0.00551662175871681,0.031186925085525
46,0,-0.119607282990003,-0.21286496383359,-0.304544306032685,-0.256860313865304,-0.232018703695901,-0.247809262234131,-0.0917495200989691,0.0664672034751375,0.0788513805497317
47,0,-0.0978768192948758,-0.230394051135653,-0.311662141981009,-0.262309975802873,-0.238039822664758,-0.257521712929344,-0.0952885385209506,0.0634494464879156,0.0763403487857668
48,0,-0.104443381847254,-0.194952574037142,-0.286794484391841,-0.26491333492831,-0.256460972223327,-0.253047053426743,-0.0772825666376442,0.0888089000800552,0.0815696732773481
49,0,-0.117523982425436,-0.216662463673606,-0.299180737894043,-0.24080253443955,-0.225990916392213,-0.246677143070898,-0.0919993292225368,0.0605121544361318,0.0868401980902511
50,0,-0.127905972531042,-0.203739591272753,-0.307631913772012,-0.282320550893955,-0.232065050003166,-0.239458506649707,-0.103543395606134,0.0735173821583923,0.0593160800315646
51,0,-0.105841640577697,-0.166006214583006,-0.257929826346225,-0.215854892590301,-0.230504781238895,-0.228298580797865,-0.0348126054859531,0.119143222661189,0.119370685921891
52,0,-0.152070659998029,-0.219685174191192,-0.281766004782204,-0.233402465659145,-0.205792527723605,-0.220372110690864,-0.115888521687433,0.0394832952926429,0.0697988009175996
53,0,-0.1396308895593,-0.19568705052877,-0.27385142513029,-0.234063874702607,-0.224314024624693,-0.233483731166745,-0.0976509714212698,0.0555669322662844,0.074017874962865
54,0,-0.0934589944305668,-0.203296202799124,-0.258342881676707,-0.19953038127414,-0.179255465817767,-0.176376022114066,-0.0186419296074508,0.112935120767448,0.129049609026637
55,0,-0.0986906588514087,-0.207216772323654,-0.269470299655336,-0.224894013572179,-0.18154640311295,-0.179210784571032,-0.0333758069518648,0.105728827728363,0.111112171737711
56,0,-0.0846513645668313,-0.176134998857907,-0.258528253265378,-0.219292627225599,-0.209082714520408,-0.192441920709567,-0.00477984827082922,0.142055691616628,0.133853676227297
57,0,-0.0969779266570726,-0.225261324752767,-0.266489485607988,-0.195053643558293,-0.154438529463142,-0.166022581234784,-0.0395666385164225,0.0758221658108467,0.109640710342251
58,0,-0.156434721293272,-0.185331929790407,-0.284918922847337,-0.24390794033212,-0.228972139958991,-0.237690043086689,-0.0982134726970335,0.0866856948633397,0.095141160796647
59,0,-0.109785380794995,-0.166022675077634,-0.298825545905105,-0.238815294888132,-0.237642363654184,-0.252256829293398,-0.0438361756733161,0.136489342667628,0.131641430534823
60,0,-0.128554996101614,-0.182582587281147,-0.232855291228948,-0.196275446191494,-0.227679661252995,-0.225928495984319,-0.0810294787870248,0.0647058821694411,0.100360607914813
61,0,-0.109929618746963,-0.184145661529925,-0.269918959645664,-0.224572132739214,-0.183673186779974,-0.178247965175349,-0.0302314448092627,0.118519127391954,0.117687110928177
