Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,0.00214490891882968,-0.0213842096763146,-0.0683341177118938,-0.0223294095845282,-0.0538567585348525,-0.00467323387846053,-0.0490729387804169,0.0372304740468612,0.0461416771571166
2,0,0.0148008366694328,-0.0129417869659931,-0.0708675900918193,-0.011725024229938,-0.0671966521883991,0.00343070567277137,-0.052376660192208,0.0215235208564404,0.0324278641070228
3,0,0.00506497645334836,-0.0214888639206332,-0.0722429609222124,-0.0215320078566968,-0.0628736528522686,-0.0120588697498963,-0.0617297723355336,0.0281894206642448,0.0374932199779701
4,0,0.0213025767304593,-0.0180597063060659,-0.0692808617107458,-0.0191399605319139,-0.0674185469689929,0.0225597192156863,-0.0431037994462451,0.035643506911246,0.0513800736162096
5,0,0.0159771161864424,-0.062222435630115,-0.0694936420178145,-0.0447603051490065,-0.073834436672542,0.0408048641547316,-0.0493971432559239,0.0388220670906623,0.0491838868965195
6,0,0.021604363142854,-0.0120871648733154,-0.0720792735876248,-0.0210586872773042,-0.0685269714844803,0.0198666467704967,-0.0293796480048283,0.0353295331961452,0.0510893021495904
7,0,0.0159235440096763,-0.0730353362832655,-0.0246026987957489,-0.0233493010015533,-0.0283635598209011,0.0872229916782057,-0.0372751553372404,0.0721582884240834,0.0909144490949221
8,0,0.0214396945526421,-0.00806502163558176,-0.075789575033107,-0.0249980558556698,-0.0708109929531365,0.0162665917798026,-0.016886780245163,0.0338552886453927,0.0494227153115279
9,0,0.0126494814414977,-0.0173622916294108,-0.0660622574033456,-0.02061165458946,-0.0559420520218099,0.019329587047445,-0.0157222989011007,0.0396933349062341,0.0483829587560343
10,0,0.0208246613140683,-0.00599262621975671,-0.0803826669338394,-0.0309630824448126,-0.0742703381423061,0.0117956597891622,-0.00563441417498678,0.0312399735491897,0.0464351412544124
11,0,0.018174857474262,-0.00750372618783535,-0.080092166815903,-0.0290984856623836,-0.0746132866714961,0.00976104837286718,-0.00416701260977914,0.0270698828819993,0.0388399821659287
12,0,0.0213270708396336,-0.0431951204308699,-0.121324247948649,-0.0911074145135984,-0.126508475730776,-0.00838704493477138,-0.00936937865816045,0.0176985638745171,0.0193363062385556
13,0,0.0186397069831503,-0.00148426410906777,-0.122860978279515,-0.0633924900773022,-0.121480255865979,-0.0330816006790549,0.00136960281531318,0.00304754249707684,0.00800940081956925
14,0,0.0108375632514697,-0.0271894460746905,-0.115953362524422,-0.0772195060128602,-0.103213364469255,-0.0217866540251445,0.00701052372285438,0.0189679310023674,0.0210705107993894
15,0,9.31988122387928e-06,0.00668488731091732,-0.0929765125338637,-0.0369989793285085,-0.0574565163679921,-0.0263071182194785,0.026653559290247,0.0236684128837663,0.0328514342938586
16,0,0.00959261569516001,0.0010696946771287,-0.105022139545495,-0.052448339572016,-0.0894702500327913,-0.0257859188815961,0.022569272615186,0.00606012696043745,0.01801546577387
17,0,0.0142912110845961,-0.0167151698509285,-0.106845890011679,-0.074665121096809,-0.0995538437371433,-0.0138450775702993,0.0270077713658154,0.00989808558751881,0.022599586901616
18,0,0.0109637588362379,-0.0210150095380656,-0.109226864877222,-0.0762411759998065,-0.101829730771051,-0.0163875243444769,0.0277010483058076,0.00795423287171038,0.0174239446059661
19,0,0.0145263926231645,-0.0621773933300092,-0.146407626614831,-0.141048974434499,-0.154435393420569,-0.0368860299044855,0.0143047413494137,-0.00358919615575293,-0.00468001825691533
20,0,0.010481952869636,-0.0642139279312293,-0.148444382183053,-0.142649690922403,-0.155851885647379,-0.0397097978870132,0.0164500228972357,-0.00457448675971583,-0.00919308706611621
21,0,0.00992584949693609,-0.0656538795835394,-0.149717832450187,-0.152085537529116,-0.155942780259916,-0.0446258142915776,0.0231717055476564,-0.0113479439552927,-0.0102633761159492
