Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0169564068175113,-0.140808179906859,-0.143882473845069,-0.234719400208964,-0.152590325067636,-0.161687781779756,-0.193905746820407,-0.106318007501007,-0.0559083044821448
2,0,-0.0185089440317137,-0.137551478579686,-0.127125154698712,-0.225840565919944,-0.13221822805807,-0.141267262863709,-0.18489836586172,-0.0927298559344926,-0.0385930240552047
3,0,-0.0198612605859193,-0.138636698819946,-0.132040583539844,-0.233444540995188,-0.145868659715243,-0.153442240063478,-0.189650266092692,-0.102505940543492,-0.0506627740714799
4,0,-0.0104228021648802,-0.127354280181436,-0.125986716144865,-0.226664618965058,-0.14731547529545,-0.139768669491764,-0.181713996818334,-0.0972996586424602,-0.0334804092019867
5,0,-0.0139852481153276,-0.132456830587218,-0.128742130114597,-0.216411989047151,-0.133775737656049,-0.136615612954374,-0.17952089411134,-0.0874742266580143,-0.0306027559556231
6,0,-0.0060992554604673,-0.133598448542794,-0.135033027665277,-0.212924321842888,-0.16111597234783,-0.152352289048075,-0.197045326294286,-0.0972905782067286,-0.0230217957805986
7,0,-0.00827251072934332,-0.143357611186966,-0.14415983981271,-0.217255562336517,-0.132706144120257,-0.156326292246633,-0.208050446826085,-0.0850131812769959,-0.0186468792697685
8,0,0.000150211925045829,-0.148548503393061,-0.159556484585767,-0.216386224200738,-0.155316764016864,-0.178504493503111,-0.233733905396064,-0.0901586268815279,-0.00916354529909147
9,0,-0.0172003061286727,-0.133827458160069,-0.135674793741288,-0.235745417932251,-0.161581306954464,-0.156677668803581,-0.187381807905948,-0.109588649326364,-0.0537645015266474
10,0,-0.020933364168878,-0.130247343236708,-0.122166015528624,-0.232697108290673,-0.154755402125061,-0.1479309513878,-0.18195535560068,-0.105851896763615,-0.0483476290251169
11,0,-0.00819855715254336,-0.136582323610125,-0.129226289663113,-0.246609758105643,-0.141526077167638,-0.16229442925709,-0.215023690547931,-0.10505505676034,-0.0354497954646185
12,0,0.00232431770173935,-0.138638917344383,-0.138324236199321,-0.250638776800376,-0.136479249659315,-0.169778440157327,-0.232389677289946,-0.0988376043475367,-0.0236448104448711
13,0,0.00547300401939488,-0.145138863315962,-0.150194642941203,-0.227540531668399,-0.169492937419405,-0.183697605707405,-0.244259758283658,-0.101538501430727,-0.01335699410513
14,0,0.00686399145968863,-0.136666511012602,-0.156733649099491,-0.210264872972615,-0.168532577114774,-0.176328067133839,-0.223251838758233,-0.0881532021919068,-0.00875727782886304
15,0,-0.0186269858258017,-0.125633114610461,-0.12640829256198,-0.234821155290977,-0.170592936326802,-0.151031763765272,-0.179928026140028,-0.112787808147961,-0.0512368594039058
16,0,-0.0241382318145875,-0.133176973299447,-0.131184289241211,-0.227714529107553,-0.12980142389798,-0.160323420489692,-0.192605161427349,-0.110986549113726,-0.0537432898452519
17,0,-0.00999660310476025,-0.124991179007301,-0.114917549884278,-0.244872320182211,-0.149200393202776,-0.154681844250301,-0.204573143611236,-0.109709506738496,-0.0350556642216788
