Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,0.00556687496100605,-0.136635567319417,-0.201682679224005,-0.29179857680492,-0.297089063021237,-0.205569224506542,-0.115377811440727,-0.0479815117677534,0.0359436084439033
2,0,0.00596172293413733,-0.141931909385741,-0.188496231821633,-0.287637198076636,-0.329260500241561,-0.177305588184154,-0.153526938643797,-0.052991471230489,0.0393146632033905
3,0,0.0130636244592632,-0.0793285823717558,-0.139413804956292,-0.175286204013662,-0.209134241642578,-0.226250229854885,-0.094685140827392,-0.0329763504701952,0.0636401034611278
4,0,0.00428106974675058,-0.175799484342411,-0.227429352662984,-0.334148718621411,-0.356042580927778,-0.168646889313986,-0.165233313377198,-0.0651656071289872,0.0276951274897927
5,0,0.00886291585915377,-0.135871723635322,-0.205323390740401,-0.26639887518876,-0.271516549724301,-0.218395252235183,-0.112208560940613,-0.0503828500809204,0.0452061146561935
6,0,0.0154017479868993,-0.0597334675951907,-0.125669180017578,-0.136953159906877,-0.165303414723608,-0.233209341131808,-0.0666076842669203,-0.0214876920201053,0.0640532907490161
7,0,0.00338748977431735,-0.149171129825104,-0.213257446967083,-0.341376505435173,-0.385924209526208,-0.160887194276512,-0.158123156328623,-0.0615174601265935,0.0167721110495
8,0,0.0109386037933628,-0.102471529319948,-0.174507627775274,-0.237910208380023,-0.272206086927086,-0.189616848090318,-0.107792575656652,-0.0382573432644371,0.0415076097587066
9,0,0.0122549192973149,-0.0709705470954221,-0.140147432399331,-0.188895303519818,-0.242661981497048,-0.205935017163625,-0.0993995701034107,-0.0361393584054407,0.0501692993743721
10,0,0.00586580000329184,-0.120089666586923,-0.191901159266253,-0.318275842140151,-0.385323527500353,-0.134897098708021,-0.164309263487579,-0.0541676411182919,0.0203805733352875
11,0,0.00728702825196703,-0.138416837967451,-0.230979664864917,-0.341616938106519,-0.378293663709128,-0.200384931854129,-0.149297700854447,-0.0514804550370841,0.011929460723282
12,0,0.00936166099830982,-0.132721377858803,-0.195920415585782,-0.295338550983762,-0.341704743974141,-0.152309367119816,-0.139542257750554,-0.0533004501406552,0.0135360125346795
13,0,0.0124910891791541,-0.127841777757507,-0.210018006627524,-0.293294911174847,-0.327490192048872,-0.172037677888272,-0.1328867023146,-0.0526712926176871,0.0121621913425454
14,0,0.00516816999442504,-0.117101506169978,-0.203180161994516,-0.264613839851807,-0.295819755958525,-0.227060136232796,-0.137645450521814,-0.0356779409738358,0.0204137214036602
15,0,0.00862046628042412,-0.0863457024413063,-0.161602722986251,-0.203315962323665,-0.264962342399558,-0.203739231142304,-0.131598737556699,-0.0520166523942796,0.0360445657009509
16,0,0.0092406901453661,-0.109525017663438,-0.190757210852006,-0.26129650733697,-0.305580575552504,-0.175308461818579,-0.140347338676874,-0.0434549788500195,0.0304035805234515
17,0,0.00900340966171331,-0.139026607604199,-0.232654039322264,-0.325345265402429,-0.369321485856185,-0.169759924488271,-0.174709030755337,-0.0663042391688978,0.0209324301662162
18,0,0.0104579965778393,-0.151683420349671,-0.26076556297524,-0.337630423068172,-0.360773700957765,-0.218215203671015,-0.158870779738398,-0.0673910350605788,0.0110420159204914
19,0,0.00793718351993511,-0.102742466978521,-0.187662293395312,-0.214323609695044,-0.249935490041847,-0.193322804530049,-0.131041755195556,-0.0446397375601993,0.0218569145682459
20,0,0.0117028733273219,-0.0898966818885364,-0.173853319877514,-0.226050592532349,-0.277358313767561,-0.154626007305171,-0.123491819814604,-0.044653137641498,0.0288016032088563
21,0,0.00747226459525074,-0.151499040740381,-0.265874286451766,-0.34909809969997,-0.384460639367067,-0.210082186657053,-0.179497821046574,-0.0735682193548655,0.00890239806061244
22,0,0.0114504811709917,-0.113559717535573,-0.21369495943744,-0.271962286056255,-0.314255572973225,-0.203837709919594,-0.131610188631133,-0.0550221161660119,0.0131711337499942
23,0,0.0106719696929742,-0.106422162491458,-0.209201637557472,-0.233792044559708,-0.265804001474751,-0.235502734857707,-0.12037092351815,-0.0401471094019659,0.0199973524947077
24,0,0.00402953746241064,-0.108135827385278,-0.199485445782146,-0.245293659733601,-0.294941367335773,-0.157706012772666,-0.16749420511772,-0.0712989850246267,-0.00155619491494363
25,0,0.00984248329543513,-0.140354571183821,-0.266169451468786,-0.30901584371384,-0.345274684109148,-0.307994828095175,-0.155347914283073,-0.057376895384481,0.0205480834418517
26,0,0.00431790331881543,-0.135126742314478,-0.26079713723451,-0.315966596092698,-0.361814992132221,-0.240917550315397,-0.190366965134123,-0.0757968382399338,-0.00190168647389266
27,0,0.00542590930722131,-0.11526344944109,-0.163389753811513,-0.257713763170068,-0.29430412660313,-0.200458227711841,-0.127416377135181,-0.0469971856841614,0.0440536671385117
28,0,0.00141064141354197,-0.142809719823612,-0.177726848139486,-0.286643959165681,-0.332369751234488,-0.186889442752134,-0.153388920373668,-0.0552327703589591,0.0345545900918236
29,0,0.00576950937976206,-0.101038095861996,-0.150129537666055,-0.226380087443679,-0.264621046394842,-0.224677923366839,-0.127805043979699,-0.0520879572111772,0.0499962063343125
30,0,0.0022490649323752,-0.148120808660976,-0.188143979307191,-0.315095130725012,-0.368117600248037,-0.157712559610566,-0.157286980931697,-0.0515224582190845,0.0278947876357916
31,0,0.000545561769209835,-0.155027172186757,-0.185302000124548,-0.302160260184691,-0.35301545351517,-0.165706094226613,-0.150848436642465,-0.0531901827300484,0.0247397985298903
32,0,0.00303237270977252,-0.138407529603411,-0.17956167488917,-0.300265205571577,-0.346595470588178,-0.156203547357071,-0.137072928355244,-0.0463427291491022,0.0251850904921023
33,0,0.00129173442656194,-0.145118415136041,-0.176311744181198,-0.287808840418511,-0.33105448901708,-0.162861183886914,-0.130611349100809,-0.0482840989608293,0.0221802185430544
34,0,0.00280449490763823,-0.155294730864628,-0.204084804950179,-0.317838120484361,-0.34064995833158,-0.167547307863218,-0.125465757640216,-0.0546412286038097,0.0133211787582976
35,0,0.00485234959697167,-0.157002928373621,-0.184145201656017,-0.279626700574398,-0.308188949000324,-0.164433798653597,-0.120496072226326,-0.0500134777054649,0.0218113682030794
36,0,0.00716718367395774,-0.155637552447102,-0.19903144048693,-0.29446740296848,-0.31114738085054,-0.16914230170511,-0.109845402933635,-0.0539433035856407,0.010143305600016
37,0,0.0060885393949397,-0.114797154160306,-0.167945956292541,-0.260179835129159,-0.310115398219613,-0.195907922449443,-0.14470163142781,-0.0527044559539016,0.0441585876194763
38,0,0.00790209466262759,-0.0786349012493056,-0.136820212408181,-0.187643466067347,-0.229964147275449,-0.24093320131789,-0.114961600869009,-0.051660954243784,0.0553111779416766
39,0,0.00908247873675117,-0.159198023491098,-0.193796495115932,-0.28294757660697,-0.339215827871857,-0.159417171516619,-0.172248004374355,-0.0591802339818495,0.0447188736207809
40,0,0.0105890589132516,-0.150929614937308,-0.187354546816676,-0.275377977185244,-0.324761550751347,-0.157475670631174,-0.1537035417427,-0.0544435075990629,0.0416956625279863
41,0,0.00872771910934445,-0.149211036132187,-0.195996060373914,-0.290314622064977,-0.324162664704577,-0.16426606310728,-0.13176618755697,-0.055632868958135,0.0267576902475672
42,0,0.00877803040831138,-0.146598095227416,-0.207052503147348,-0.304211188787644,-0.328006097621561,-0.171221104428218,-0.115253763667927,-0.0571017924121898,0.00680252807193593
43,0,0.0124248698074478,-0.138357647557431,-0.194650523354433,-0.27949703948195,-0.300122115294919,-0.170029088938529,-0.0953743015407892,-0.0531891868150165,0.000957002641347682
44,0,0.0102979823570408,-0.0620006281929761,-0.121165938287985,-0.131318967274298,-0.163114474655243,-0.235326004269873,-0.0920952541580546,-0.0362744818948132,0.0616934777443383
45,0,0.0111929430207598,-0.141299072737759,-0.188543737780447,-0.27688576378735,-0.327058977770854,-0.153230639129544,-0.153400124452972,-0.0555063219527449,0.0359793370265118
46,0,0.0134652635167785,-0.133440972449954,-0.182369421124497,-0.26690473775613,-0.310394304966876,-0.151824955849661,-0.131850212033025,-0.0495973152312824,0.0321021641640242
47,0,0.0125190993477031,-0.131478573521861,-0.191143867672312,-0.277139403311558,-0.310336069807153,-0.161662314275295,-0.113302086065569,-0.0521163412382536,0.0173626355794039
48,0,0.0138938681446981,-0.12888181607297,-0.202710416675212,-0.287532167681779,-0.316467750304087,-0.172667035814069,-0.101267602187722,-0.0562365414067428,-0.00274493123561836
49,0,0.0193883652197229,-0.136380066486037,-0.206952708494426,-0.269606883189715,-0.287825851187942,-0.1785344155652,-0.0905609708735011,-0.0597464581873858,-0.00530137849458046
50,0,0.010588730874985,-0.0593583283990889,-0.121597969458645,-0.124841581958426,-0.16046914178695,-0.225927309074134,-0.0891400649483685,-0.0366498478361328,0.0563564013640954
51,0,0.0143092160913876,-0.124198523721686,-0.183932030956146,-0.266598516075268,-0.310783686370471,-0.147950571152205,-0.128647591609526,-0.0495760388856052,0.0252798286988041
52,0,0.0165623136267323,-0.11554094221205,-0.178855500432824,-0.257644548052893,-0.297246972618159,-0.148056139772292,-0.111136591499244,-0.0453496976243469,0.0210491779278836
53,0,0.0194296972656787,-0.144886760972942,-0.232781875885544,-0.292251028419171,-0.315589508852568,-0.186223011642331,-0.115595050853621,-0.0710844322694563,-0.00225269889895863
