Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.00880648840121989,-0.120673351298724,-0.132361326807893,-0.161509004803455,-0.13439521038554,-0.0716949570323524,-0.0968409777381584,-0.0387721171586398,-0.0363276155259302
2,0,0.00441100716133502,-0.0862261307489781,-0.0876395887050039,-0.114270744047109,-0.101130343019477,-0.0513582049616085,-0.128259545273985,-0.00939311259299525,0.00629111481335509
3,0,-0.00564926426083234,-0.118554954428143,-0.127436555026795,-0.138586424438584,-0.107970420102056,-0.0786362469420611,-0.128889184412794,-0.00673904195434438,5.23671975711792e-05
4,0,-0.0022631908703904,-0.0887770018850642,-0.0955224613536575,-0.127947648526819,-0.113866558103272,-0.0415452536067916,-0.0950312241939499,-0.0298191256112933,-0.0173127227064576
5,0,-0.0101488373832488,-0.127339039812019,-0.140341288311733,-0.177112317234525,-0.151008336992398,-0.0921902552200756,-0.114525409001539,-0.0467866526392089,-0.0379766027140245
6,0,-0.000766171337730936,-0.109474261252689,-0.119244233805023,-0.145913642753641,-0.131098280318648,-0.100080444572229,-0.148778802108714,-0.0195744869620881,0.00168197292798067
7,0,-0.0126064580606031,-0.120246966110971,-0.130747706929505,-0.163608966341074,-0.138792552907938,-0.0778891385149685,-0.105274352657814,-0.0456065388136994,-0.0349397046665121
8,0,-0.0269942137395329,-0.144988497911834,-0.173104868138446,-0.219529695230993,-0.199770777719118,-0.146412211181214,-0.17894087554966,-0.0739944222885105,-0.0274849473339298
9,0,-0.00048916908421992,-0.106546923174377,-0.119909184003798,-0.168808054284788,-0.178157405164484,-0.14810717787982,-0.197754658197051,-0.0519352284748268,0.0023868297637788
10,0,0.00887041071363326,-0.0991625404492978,-0.106009355876208,-0.121375102101747,-0.105637939469595,-0.11354029424068,-0.187642124929235,0.00684627584442943,0.0387461219648042
11,0,-0.0225493224251804,-0.135203067919835,-0.159277424709117,-0.210464717597504,-0.211070465749469,-0.154147311550828,-0.195496523034539,-0.0820491064486204,-0.0272837022371685
12,0,-0.00480614919022981,-0.116545649264755,-0.127329635650149,-0.157306383258294,-0.136650672693519,-0.0932531955883068,-0.135013771423301,-0.0350435364043435,-0.0280045020437391
13,0,-0.000970017419032243,-0.113454376552788,-0.118751238325908,-0.139394582485448,-0.111883984250743,-0.0761592636867301,-0.119234839404328,-0.0204137733753172,-0.0302610862576316
14,0,-0.0173135003224171,-0.118036436312692,-0.12976582269171,-0.145738537479514,-0.126125106515265,-0.0704106184272093,-0.120644156360025,-0.0453824720645242,-0.0375870101999706
15,0,-0.00117729057383464,-0.0835633977067072,-0.0869734406350574,-0.105988905776379,-0.092670963054421,-0.0424653764925916,-0.124333573664197,-0.0140571441737198,-0.0084224129563194
16,0,-0.0201134268668949,-0.104880453310291,-0.115123139699033,-0.124368046144996,-0.109455365797985,-0.0442083463343834,-0.101565931464387,-0.0438120814128354,-0.0346873620954297
17,0,-0.00378748589148903,-0.113996816683368,-0.130934451136721,-0.157666836871541,-0.150665138847423,-0.134687460170979,-0.192067387120412,-0.039050469869946,-0.00185245161592562
18,0,0.0157166189039544,-0.0898065962851552,-0.0957804178281016,-0.099770247261332,-0.0786668165181751,-0.102738996338371,-0.198711082821553,0.0222880715556504,0.0459979217777315
19,0,-0.0123119204915902,-0.120179205610754,-0.143620206042334,-0.180037981937417,-0.198018198945354,-0.161942422528575,-0.207906667851631,-0.0737538476113827,-0.0220771654439089
20,0,-0.0168606840861404,-0.123630821325682,-0.144900186791575,-0.176388738024893,-0.18079986895064,-0.138568504164725,-0.190298226544103,-0.0650204021671865,-0.0216821524253952
21,0,-0.0208575336912773,-0.129329498194403,-0.146641613948878,-0.176699488764947,-0.170331493280043,-0.122764526695358,-0.176554898656146,-0.053752887181585,-0.0116347719385539
22,0,-0.0230146701930688,-0.127324223383535,-0.149599355687112,-0.182962861460586,-0.178565345430188,-0.11930908490383,-0.165134350922744,-0.0722401116545943,-0.0359448525715096
23,0,0.00416852671976553,-0.0918005964327319,-0.104784598805158,-0.137548455880944,-0.123994892470973,-0.0741425956943333,-0.127412006953473,-0.0300300839949582,-0.0383554438757531
