Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.110443554717375,-0.149788562236212,-0.276019119000283,-0.164608214138508,-0.115506216550868,-0.161326456246514,-0.099852010764055,-0.0184308405255929,-0.0164807677257166
2,0,-0.0942835132677354,-0.152906338329305,-0.214282602492671,-0.125174784374824,-0.0752930160460833,-0.131353254787993,-0.0840686163121804,-0.00120127162238848,-0.00353404335740293
3,0,-0.0976910084113095,-0.143258168759039,-0.222093751988466,-0.11927342884299,-0.0719538685041884,-0.127665987110238,-0.0833908122878925,-0.00615909697397798,-0.00671486318736259
4,0,-0.099609713184832,-0.15667092996897,-0.219775369093611,-0.133669780955436,-0.0870508593922084,-0.139091641760015,-0.0799649534058481,0.006841469305088,0.00140925699124539
5,0,-0.0979042484398043,-0.130657768768733,-0.226946801609723,-0.115429077726794,-0.0806923549671837,-0.127251597123845,-0.0816034425754186,-0.00763984429087849,-0.00484874435999783
6,0,-0.0978694362240887,-0.134340012068282,-0.185122535124985,-0.0937770741196196,-0.0790634425076217,-0.128366958055418,-0.0777361269794422,0.0178183890961214,0.0107910485087337
7,0,-0.101512461600252,-0.170232676900466,-0.221404613022175,-0.136275034608572,-0.0968438973247358,-0.163172362294293,-0.070995089518297,0.0105368178280307,0.00226125129945665
8,0,-0.0847287877870431,-0.156965618847071,-0.200231575919555,-0.119243794864468,-0.0663931349966824,-0.127556371601066,-0.0572921455800202,0.0147386677566359,0.0128739092454035
9,0,-0.0979973679956803,-0.164594030744904,-0.228051585103388,-0.137224302311427,-0.0938315219168456,-0.148520200503295,-0.0655194434707514,-0.00117362218317907,0.00342231070811727
10,0,-0.0882324125176269,-0.126018239496335,-0.190585870718931,-0.0811846221830298,-0.0634193044156723,-0.122071541305549,-0.0668220787679423,0.00335279226227136,0.00508571814934644
11,0,-0.100476511642568,-0.140837128520484,-0.212378136923591,-0.111032910405136,-0.0982211557561338,-0.143527752120422,-0.076212542949547,0.00993458239702005,0.00519748001024278
12,0,-0.113226787251033,-0.165797532235964,-0.242340091948031,-0.138550815933045,-0.110796780628281,-0.163298955696709,-0.0826363542242564,-0.0158125641813229,-0.0124938680610962
13,0,-0.0984659700730002,-0.162963655119778,-0.222246251663307,-0.135959643158989,-0.101939098973906,-0.151696835255007,-0.0586200601155188,0.00872133268081066,0.00846078152390795
14,0,-0.105656382470037,-0.148483625405735,-0.212688776475304,-0.112519742505902,-0.109248198186023,-0.154117649861427,-0.0758594649770131,0.0141588245580062,0.0041850017784022
15,0,-0.113579593100237,-0.157706826239915,-0.230033726689129,-0.127534193237038,-0.120670550519412,-0.163548124980137,-0.0821222950761907,0.00730027269566169,-0.00126800282190564
16,0,-0.0956904558884228,-0.148814830437791,-0.194506482224344,-0.0907958851818115,-0.0708977813350025,-0.134593704098973,-0.0603314257660181,0.00887226174031941,0.00332139194293601
17,0,-0.0967419219284118,-0.154450864588384,-0.197657963446021,-0.100163595784734,-0.0770282907041915,-0.137103858480123,-0.0563333569030214,0.00933510777307078,0.00467748745473395
18,0,-0.103661923064437,-0.143801608805987,-0.22533409747739,-0.129987601556778,-0.0928664193057475,-0.131025765055135,-0.0624054931331316,0.00114220805758536,-0.00244566567475812
19,0,-0.0878490358879301,-0.150557916127178,-0.19458670143196,-0.104576120673735,-0.0691236852737787,-0.11656979571505,-0.0391151731841819,0.0143058779977183,0.020032800283438
20,0,-0.115176954968155,-0.161034882616675,-0.231372412905814,-0.125659980181645,-0.133113350081838,-0.177596758772059,-0.0791754993955383,0.00854131112195033,-0.00425633380975499
21,0,-0.118171945899904,-0.166126993766962,-0.238550947516787,-0.122430882788646,-0.11655291359386,-0.181505805779826,-0.07325810384126,-0.00234565008904852,-0.00925800680533984
22,0,-0.104145749274619,-0.157759497793172,-0.207677726730469,-0.0981330068994861,-0.0877813549809162,-0.154680927951433,-0.0627786966276522,0.00450478491788631,-0.00433273101338416
23,0,-0.0963655543834584,-0.154719784159355,-0.188740408723274,-0.0798562927250643,-0.063624180696645,-0.134125888031619,-0.0499891804782227,0.0065551333675502,0.00175049253091553
24,0,-0.109740453943178,-0.138185346326238,-0.224060285034547,-0.109990927873456,-0.079967577544134,-0.114699257400139,-0.0678228988087376,-0.0145187080714358,-0.0110557387069495
25,0,-0.104340452035936,-0.139493030680274,-0.21966919584368,-0.112511546017197,-0.0787938464593838,-0.106547667157094,-0.0580533868853895,-0.00857976905816249,-0.000244751303612456
26,0,-0.0924128958286472,-0.139532411277425,-0.231628003101266,-0.102156864708028,-0.0758234635179995,-0.147456606522545,-0.0451788250680918,-0.00341966376724667,-0.0061606226838733
27,0,-0.111797107976327,-0.167473266163649,-0.239731054362415,-0.116320960557266,-0.102430435758846,-0.18287243365968,-0.0537258118370234,-0.00524376984573327,-0.0122990883023375
28,0,-0.088560933402365,-0.13087152906203,-0.220755110141664,-0.0944964562284197,-0.0539161075081644,-0.114916260167702,-0.0379845031512637,-0.00210634370278517,-0.00334056915330705
29,0,-0.0990307923750468,-0.128929114425868,-0.233993099315493,-0.109604331096395,-0.0707951898220307,-0.109475496776416,-0.0509118982627241,-0.011830227733482,-0.00918865148402337
30,0,-0.108448227515797,-0.146683183523943,-0.230214137948593,-0.118010177862608,-0.092983650787724,-0.121728528687579,-0.0576464734531783,-0.00861744135929321,-0.00384175982597568
