Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0282699833028289,-0.0544349290448438,-0.134682944094113,-0.199885350582748,-0.208207061287732,-0.197072147056588,-0.0707325170394806,-0.0223818434778246,-0.0464150181564542
2,0,-0.0313546522657238,-0.0668118675768913,-0.157084585950146,-0.21579352018925,-0.227152334893169,-0.218539623103668,-0.0789991516386016,-0.0227191884561679,-0.051081341346373
3,0,-0.0424411601158985,-0.0677466698684853,-0.180808844825553,-0.240049311421843,-0.249632049232553,-0.191501524084443,-0.0509198689379892,-0.0136337240504755,-0.0376873396700727
4,0,-0.0237879846215386,-0.0785286645840029,-0.145980319276653,-0.208480633296696,-0.213452740661084,-0.239718338628254,-0.126103496915664,-0.0404119917355052,-0.0539754354063633
5,0,-0.0220026808387853,-0.0852426299736602,-0.149379394605144,-0.212746590472312,-0.219912604373762,-0.232278415442549,-0.117365650078063,-0.0346268662806151,-0.0477069719606618
6,0,-0.0244758523566339,-0.0864703806563957,-0.142377493839115,-0.216507993645967,-0.211268305604629,-0.225201278333931,-0.110802537226774,-0.0409045029208209,-0.0504662925816393
7,0,-0.0196666951192498,-0.0608840858386103,-0.147289718108876,-0.199307749844746,-0.219513047830347,-0.206238164311188,-0.102402840504426,-0.0180928972669796,-0.0379597031637141
8,0,-0.0339350576606423,-0.0639600414389039,-0.152759867946016,-0.21367900467938,-0.223536352501729,-0.210382061258374,-0.0816070829642628,-0.0202395429780716,-0.0448406550142696
9,0,-0.0153988477914975,-0.0711787392634139,-0.14386162079571,-0.197105737167493,-0.208695567388761,-0.238534513555647,-0.139825375566206,-0.0411456762868623,-0.0505812939227411
10,0,-0.0149608917426789,-0.0647516613392445,-0.121302551877141,-0.191295871557714,-0.189525817980143,-0.215731573473457,-0.116409789065694,-0.0388648961686384,-0.0515875914406526
11,0,-0.0151718314067326,-0.0678279067004058,-0.115466135848042,-0.194380846336529,-0.184318102195799,-0.203307283636706,-0.104781685825081,-0.0403113485712825,-0.0501230855231924
12,0,-0.0263128662841118,-0.0754786862828333,-0.103329983979946,-0.202847673300368,-0.179194285963951,-0.187667949714704,-0.062883208783111,-0.0357514301002567,-0.054474248922302
13,0,-0.0138110203915169,-0.0701935490107612,-0.111288085927269,-0.195009886407809,-0.178406452513771,-0.19272259912945,-0.100830202495819,-0.0434098807910616,-0.0484161979964834
14,0,-0.0313833853936556,-0.084011888516158,-0.11646928794638,-0.216700410438821,-0.191811290425479,-0.188667331635125,-0.0708860458794777,-0.0315589790379545,-0.0498990822542393
15,0,-0.0158281580992048,-0.0830421311040835,-0.129883371173483,-0.209161442103251,-0.190518959058502,-0.197089758723818,-0.11629165440433,-0.0515809270325965,-0.0386967211061577
16,0,-0.0467218851292425,-0.0859803703025444,-0.138692186000116,-0.233717757119759,-0.211860990772131,-0.196560508917813,-0.100101688066121,-0.0267663045693248,-0.0397031542063917
17,0,-0.0459013078909093,-0.0929457523651335,-0.174106542803726,-0.238112687274888,-0.238413100876,-0.201442793025203,-0.116902095195778,-0.0416570926996372,-0.0136380672059984
18,0,-0.0284342762682604,-0.0527877224530038,-0.135047807351635,-0.196768292709456,-0.204948841099301,-0.209119632051421,-0.0866827112971135,-0.0242632244734255,-0.0497926998366089
