Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.21485263704698,-0.0735933154891254,-0.183674840750902,-0.169772969915371,-0.146540580193728,-0.155539604424652,-0.151569824250119,-0.00245781877062179,-0.00541697111407846
2,0,-0.15009334319153,-0.0858085688367599,-0.139866114771024,-0.206941445276752,-0.170356759448559,-0.168708383276362,-0.138293113869402,0.0687976623829192,0.00033813370021063
3,0,-0.169742386714228,-0.0718709596596201,-0.124645216157016,-0.156823498268417,-0.123431911899088,-0.149541672847271,-0.11734091019276,0.00736674467043308,-0.0192961825759772
4,0,-0.179230995406608,-0.0796818965545787,-0.165350193105508,-0.219594524332896,-0.191790601542462,-0.181670267774888,-0.165229783200107,0.051052803879065,0.00915801384384296
5,0,-0.195531258687776,-0.0657868967975629,-0.125018987113151,-0.146177285684345,-0.115118560490479,-0.151818467664204,-0.122268855790919,-0.0355313657482109,-0.028959431166223
6,0,-0.153317905677385,-0.0752802293470399,-0.119384176813842,-0.156201168347297,-0.123360137146688,-0.156491124316304,-0.100655721077951,-0.0334206604568762,-0.0140072045547031
7,0,-0.181260611884695,-0.0695350060987107,-0.135944340199515,-0.180720861146125,-0.148018605016653,-0.165174961428788,-0.130960101652647,-0.00912672733101016,0.000412454428525777
8,0,-0.19218998092665,-0.0673226978142073,-0.156219710863967,-0.202191202042121,-0.177463903536269,-0.177613980682533,-0.152769674858498,0.0127913995363222,0.0129839061215669
9,0,-0.182704568997197,-0.0857306940420656,-0.167704170828179,-0.23410548898032,-0.203496751889902,-0.212831778357296,-0.173330838455136,0.0419164971818868,0.007113250459166
10,0,-0.176690243360183,-0.0758734792239319,-0.123090058362308,-0.17486452788201,-0.134740418678509,-0.17361857984838,-0.117944597976424,-0.0592051362972007,-0.0282778824364368
11,0,-0.182668968756952,-0.0633666159352712,-0.115787678993291,-0.137648799501305,-0.111106012507789,-0.155096681098221,-0.107725776049967,-0.0719603923265387,-0.0237294358789808
12,0,-0.149429323814375,-0.0699832132935333,-0.104951893501459,-0.20515178439451,-0.161309645438137,-0.191950437559563,-0.111816535240865,-0.0198891756223581,0.0061667275945918
13,0,-0.183348420790189,-0.0729999685643504,-0.154346462927028,-0.20414795617963,-0.177493312259596,-0.202055819478524,-0.138080834993537,0.00514894359166118,0.0260108563147583
14,0,-0.185773661420939,-0.0793177859487907,-0.163804940436322,-0.220122041974958,-0.195616985510836,-0.221540165742738,-0.162374594720172,0.0262272337375673,0.0122809683823106
15,0,-0.17065446600636,-0.0554420834657984,-0.138066243735904,-0.132600638810287,-0.109801680451175,-0.128603877933403,-0.106160836085077,-0.0721469874632801,-0.0251073833489318
16,0,-0.140969654163443,-0.0678612913800017,-0.12840320307846,-0.142523283376245,-0.121505509002701,-0.148666018728615,-0.0828142390362107,-0.0839486639512775,-0.00984911368988917
17,0,-0.170174485990047,-0.0614313125470154,-0.116827440696238,-0.164245427789499,-0.130778118027568,-0.165470861514413,-0.108490285347388,-0.071240576994713,-0.016956968054786
18,0,-0.153705426771356,-0.0577615909464486,-0.0967979324254358,-0.196171275911955,-0.156636750610929,-0.197073287820101,-0.107073870400219,-0.0457319735098685,0.0049400114734286
19,0,-0.185286310727446,-0.0616225070004928,-0.143365793893596,-0.194756660795503,-0.17352919680399,-0.20613450701631,-0.129847367616933,-0.0182721092476346,0.0247445669559452
20,0,-0.188495039101761,-0.0684505171108947,-0.153484708843505,-0.210690582751632,-0.192298034281185,-0.225338262432088,-0.154385812017681,0.00435812660132751,0.00997781925297003
21,0,-0.126434810666082,-0.0636972024252275,-0.150605638872961,-0.163716276859748,-0.139443618871905,-0.134017258900441,-0.0938162517490182,-0.0648885211077239,-0.0248698730191113
22,0,-0.154646698409286,-0.0587096884516476,-0.124484364962952,-0.175401016807888,-0.141846291166852,-0.165706172320202,-0.10920680795537,-0.0745944516421853,-0.0243283820393451
23,0,-0.12355681168048,-0.0542247419727494,-0.114014554240103,-0.179694901040271,-0.141503845559033,-0.168810847629149,-0.0924064090406791,-0.0595579072874248,-0.00568688392931593
24,0,-0.150738352664184,-0.0602258904497847,-0.142174098165474,-0.17015348348371,-0.147819821758388,-0.183151359734851,-0.109334585452194,-0.0429574800633044,0.0126595235143983
25,0,-0.173690897686144,-0.0609431797858683,-0.128997783574552,-0.199855622181574,-0.176991091729781,-0.227882700653948,-0.143577181704868,-0.0239847244368115,-0.0100404749810097
26,0,-0.11450590575586,-0.0579609361966071,-0.149238270340918,-0.171405433363157,-0.146981354830139,-0.132904113957999,-0.102450556061523,-0.0496541191750527,-0.0331653012301608
27,0,-0.0865890078320739,-0.0574651797858328,-0.127583037179762,-0.163928691606834,-0.131922357004442,-0.141802706126148,-0.0793439057879842,-0.0532793947702597,-0.019406477202854
28,0,-0.112268515528885,-0.0603052877467677,-0.122129555754818,-0.167367888471657,-0.139063391646256,-0.172307173829804,-0.101780764365147,-0.0519175150337091,-0.0203123451938607
29,0,-0.139229093233976,-0.0775479804756271,-0.139656744762625,-0.132830539958153,-0.109401097906961,-0.12271719581845,-0.0929761373483509,0.0472295424339035,-0.0135121320404193
30,0,-0.110814848407603,-0.0837577169601132,-0.129098113598715,-0.158024708549087,-0.139253437889135,-0.123822150528476,-0.0972449031273829,0.112088004810623,0.00610675168593056
31,0,-0.13139274555498,-0.0809534429661349,-0.13706408140193,-0.129011735873582,-0.11304076347819,-0.121442944427988,-0.0901642815232511,0.0481710580785411,-0.00208373819434493
32,0,-0.126208670542286,-0.0824485940926457,-0.131696698671139,-0.163276263397839,-0.146402454486027,-0.128875109019704,-0.104958660022173,0.0873645590342578,0.00988817430057853
33,0,-0.114553244650111,-0.0782729856091767,-0.130108662173914,-0.171931983889802,-0.157575033504459,-0.128198812594349,-0.113758657858888,0.13880164940539,0.00708342913180426
34,0,-0.128119699351892,-0.0806244534055933,-0.133691666719289,-0.178504909696419,-0.15746252858922,-0.136545993457545,-0.117400624529187,0.103263186458799,0.00541010123872443
35,0,-0.116359340240403,-0.0778939304106445,-0.132542358418288,-0.186804098701066,-0.168525818649782,-0.136619258102161,-0.126867444567421,0.148409455037698,0.00258718496545129
36,0,-0.147458246233169,-0.0832946732032811,-0.170656931435417,-0.198361611022849,-0.179580729490684,-0.14641808085547,-0.14379456954031,0.107221481144408,0.0123862925816864
37,0,-0.117445035686847,-0.0899034696276374,-0.147119635708946,-0.221268357559573,-0.194800576282151,-0.156783877184269,-0.147716475599367,0.153041431252577,0.00570974124478285
38,0,-0.145057533918537,-0.085792190664554,-0.167948255146791,-0.216466011193261,-0.192295842106059,-0.161538462312122,-0.164110423278255,0.119100610652596,0.00035115942661057
39,0,-0.148016891612795,-0.0894724899126212,-0.148143204518404,-0.110754079909636,-0.0944255010656864,-0.129879075999712,-0.0845371537492703,-0.0325510829132127,-0.00864209527148763
40,0,-0.119196348413987,-0.0961834774720629,-0.13741432965641,-0.133540023498589,-0.11963137265676,-0.12612350501551,-0.0835438490867906,0.0237008111922687,0.0127347693957924
41,0,-0.130467066813568,-0.0968758513988274,-0.169021643547652,-0.105658120259816,-0.0869318031037201,-0.134111034912191,-0.0853842706868668,-0.0646725419181166,-0.0237999848217511
42,0,-0.130926670897373,-0.0887716361939956,-0.130383126486068,-0.130783793480842,-0.121116026687059,-0.124696247972143,-0.0852580126752038,0.00639526591006989,0.0188236384452949
43,0,-0.116035037352208,-0.0928991778867911,-0.126726458592738,-0.161903377341112,-0.134167344117857,-0.132962913273279,-0.089774795041244,0.0327872330255177,0.0122797117174624
44,0,-0.104971859493547,-0.0980197893086242,-0.119791272742952,-0.196511655571387,-0.158953375748243,-0.146730978436843,-0.0987779841160572,0.07385442923009,0.0184459339658518
45,0,-0.111245133455943,-0.0979912275784285,-0.122426187052397,-0.212753592861967,-0.170610257743281,-0.158814387064099,-0.113442153959205,0.0932750418054331,0.0129558705175452
46,0,-0.135592375836125,-0.0924031550368103,-0.148379377196142,-0.21388651884595,-0.177686296405121,-0.162814832018218,-0.136395271402913,0.0990295726365888,0.0103023007303755
47,0,-0.140550590690441,-0.0858540719621621,-0.140463143272756,-0.215937764118089,-0.180477247092466,-0.168533356145207,-0.148748258898403,0.0931870488884698,-0.0066565050949956
48,0,-0.151786236825774,-0.0895610004625252,-0.151938982264891,-0.227179016899067,-0.191841855759883,-0.180568871732289,-0.170533202021967,0.087174429873816,-0.0159434030895976
49,0,-0.140992696203078,-0.0942339847044871,-0.154812991358585,-0.236689841032681,-0.203432786137835,-0.183698912737114,-0.183325243279896,0.114926102538499,-0.0193347778769937
50,0,-0.169616154346323,-0.0940310014917252,-0.180525715861558,-0.244686689341296,-0.215125241455762,-0.194035799507673,-0.192157968464981,0.0873134381507075,-0.00984289438680863
51,0,-0.155862264225756,-0.0889101724293218,-0.195445235857748,-0.25062649946987,-0.231190130473794,-0.184858711916883,-0.193363481034282,0.128813816831026,-0.00333618780755807
52,0,-0.175803039834567,-0.0868993050551794,-0.214913368887837,-0.255129497977836,-0.244300619251009,-0.195612403376402,-0.197438063303791,0.115006687491045,0.00646797203607519
53,0,-0.125353097154711,-0.101723015091374,-0.14633859411057,-0.130854047678009,-0.106753568273219,-0.136456154517853,-0.0846446182523314,-0.0686052943367107,-0.00487562559205523
54,0,-0.137340751617949,-0.0995092590204507,-0.177729181656529,-0.101052870158547,-0.085940038009646,-0.139856505629967,-0.0916880003735409,-0.102026124093919,-0.0361628074947073
55,0,-0.100232262466924,-0.100277162323697,-0.117640100307621,-0.161896108159453,-0.133381596572402,-0.136491669812392,-0.0731994846711049,-0.0186172139875053,0.029102486372979
56,0,-0.102775708307957,-0.0945302085070274,-0.115607452425351,-0.175273664689939,-0.14298051649076,-0.142420015437131,-0.0826467433632606,0.0197199407896129,0.0243819079592185
57,0,-0.107367715340221,-0.0915255470970014,-0.116040388942939,-0.190206568505723,-0.153771207608741,-0.151492210895835,-0.094973888912298,0.0497760984023399,0.0187993770445156
58,0,-0.114038414625092,-0.0913910356520354,-0.118939964111226,-0.206601736990496,-0.165720801328722,-0.163674757799759,-0.110148161341051,0.0711711621889717,0.0124095020990098
59,0,-0.134944023440048,-0.10203043667314,-0.13299695727514,-0.246771798105479,-0.195709304695611,-0.199335069724478,-0.151844920284518,0.0908413294322681,-0.00304130900450716
60,0,-0.146423681691515,-0.109002172689477,-0.141516427999517,-0.263150985986668,-0.208008443610826,-0.218053896504281,-0.171884726849144,0.0803088847069475,-0.011130158376319
61,0,-0.175537936899114,-0.104762917816026,-0.175005327665479,-0.250463848961218,-0.215188434358191,-0.216739747974688,-0.189254574981474,0.0964512608699166,0.00662094979049832
62,0,-0.185045114270045,-0.0868936733696095,-0.197844784566474,-0.244446189143073,-0.232408244212784,-0.199877151843693,-0.20130983110878,0.10511088219061,-0.00079188249318618
63,0,-0.129413300023674,-0.0993241032187536,-0.143186842298266,-0.128231414739454,-0.106566029196602,-0.142806833174616,-0.0830384691872929,-0.0921655193334552,-0.00524061735939396
64,0,-0.14383867069027,-0.102380784291224,-0.177855621761384,-0.102822182614928,-0.0913418861431843,-0.147557470488163,-0.0937336751549722,-0.12044228786785,-0.039463795561493
65,0,-0.102225616146292,-0.0926004133578273,-0.111979364492703,-0.154833674115612,-0.127984540207885,-0.141213883350837,-0.0678776803576546,-0.0465316159311752,0.0314456754279289
