Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.122162041311375,-0.125068470347338,-0.123325609605681,-0.137815531767553,-0.345044868139047,-0.360262604353079,-0.216857638535403,-0.174316267792635,-0.0354117712392653
2,0,-0.0905609523065428,-0.125246978188723,-0.131110449923921,-0.158995453635994,-0.347233502245483,-0.371380634627807,-0.240829643288184,-0.179681525041844,-0.0519257864288214
3,0,-0.0934396299576528,-0.0809950953739406,-0.105405132486153,-0.114667086616105,-0.348929010394056,-0.370160064871936,-0.240156840185116,-0.160099125642273,-0.0405263337464359
4,0,-0.0928476156370174,-0.150848581225308,-0.14449683654046,-0.170669734607056,-0.34136460293651,-0.365440690062744,-0.239534567546315,-0.184335021331188,-0.0608241073872557
5,0,-0.0967598945112242,-0.160946869984445,-0.160265956117411,-0.184321075469573,-0.339489189550463,-0.339051813527039,-0.23033411325727,-0.186483938776178,-0.0635285776633285
6,0,-0.0988607391764261,-0.155800347451247,-0.173829407907419,-0.183936023694656,-0.33432792336256,-0.33793620964025,-0.237656884179007,-0.171322923565941,-0.0675489008490314
7,0,-0.0766063322868933,-0.17464822492513,-0.173540762627563,-0.188676165615686,-0.321949188740668,-0.279559094105344,-0.218931179059486,-0.173486648620811,-0.101892073327302
8,0,-0.0922383287942119,-0.134150387527743,-0.213035292920282,-0.189362675068196,-0.312373731134987,-0.287381458541701,-0.241342555624046,-0.13411559869532,-0.0875513657827252
9,0,-0.0585571430449556,-0.0939728270067045,-0.0965120999389126,-0.132970890894576,-0.333544344791714,-0.346759276825293,-0.205933554621984,-0.130222144890807,-0.0318146904852726
10,0,-0.0502830455730504,-0.0684786481385958,-0.0940294757622079,-0.109153534091989,-0.335729673030379,-0.358107640403598,-0.244108681328743,-0.142638126508207,-0.0490595009614491
11,0,-0.0832950576414316,-0.122777050075117,-0.132889925397748,-0.163325828337913,-0.345548532124393,-0.386257134826729,-0.237056224041792,-0.152985783060321,-0.0367846928111227
12,0,-0.109765711082113,-0.11958986566898,-0.197795527084884,-0.180052802218984,-0.332421534610616,-0.367008207356027,-0.262551547387029,-0.144884867661768,-0.0477041003727054
13,0,-0.123168830811921,-0.102827508678202,-0.245058019227127,-0.192003051381891,-0.321261890424487,-0.334647216536174,-0.263940534338187,-0.124559548699749,-0.0507782349665399
14,0,-0.0697847028728235,-0.0961871355237786,-0.102283127840142,-0.12511563339966,-0.338089829574952,-0.354773304644396,-0.220093653874252,-0.137444503174302,-0.0324598972144041
15,0,-0.121658140617417,-0.134193515394033,-0.144170418730263,-0.147255845015456,-0.355696415384561,-0.380986053805647,-0.234646278313764,-0.172236714630742,-0.0362641556274451
16,0,-0.108817912601853,-0.117570729941296,-0.199823651634318,-0.176374832260809,-0.329830117938315,-0.370219698427504,-0.267586795751508,-0.142529806931104,-0.0451241026174897
17,0,-0.106828709974644,-0.134119240761673,-0.207754477546127,-0.19525164355535,-0.314006280111999,-0.30878806593919,-0.244078410521615,-0.129166633225746,-0.0616967924940491
18,0,-0.126534716315939,-0.134016767216444,-0.141242684871199,-0.137738004245924,-0.354919723721408,-0.377179998291623,-0.232347853589748,-0.168796619940388,-0.0342672466327996
19,0,-0.0940082649226618,-0.121603989114045,-0.110881303596934,-0.122813593219419,-0.317089326038325,-0.341619374081222,-0.212199657154293,-0.151613584497801,-0.0409708853584811
20,0,-0.104105692697025,-0.141886945879641,-0.175241741439248,-0.172563703595263,-0.333540029069167,-0.382487378385155,-0.258302583987471,-0.166456456018334,-0.0466778853463011
21,0,-0.108520096297348,-0.158057494873086,-0.189608708498008,-0.18837268686735,-0.323298173790752,-0.346746000609548,-0.245631420949354,-0.163859052615551,-0.0596874534827956
22,0,-0.139261863815118,-0.127662644506365,-0.189673282809202,-0.185859907607528,-0.30735915139355,-0.28642390852598,-0.218246291683655,-0.100780746642556,-0.0373770954073159
23,0,-0.0242929291916396,-0.0868492406811141,-0.0708562401072026,-0.117791762303632,-0.280913156058416,-0.329863067391148,-0.177151729219637,-0.0948125887968448,-0.0236303755597018
24,0,-0.0623579925440132,-0.087397605778632,-0.105416803706071,-0.108968708829354,-0.306599904049542,-0.361073506692307,-0.242244045877201,-0.144918111831179,-0.0515657006873624
