Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.104209331620785,-0.162174023224044,-0.212872801645626,-0.237800324276843,-0.26499176146142,-0.26208781488134,-0.172321508453645,-0.0880747685715184,-0.084439184774288
2,0,-0.0987215805474807,-0.153270575591756,-0.180355305382997,-0.204606727938677,-0.254815510270977,-0.277906892853745,-0.180943902069773,-0.115724127423096,-0.0934177362254913
3,0,-0.123924666231031,-0.166110349305951,-0.213069755880747,-0.209007303505734,-0.248838607187813,-0.247035959931124,-0.187049698098747,-0.103949888455211,-0.108049814834485
4,0,-0.0870630923013702,-0.150715369200209,-0.188682059937466,-0.265451333075548,-0.283315485430566,-0.32116334125083,-0.184226475741886,-0.123812291952664,-0.0704638840820326
5,0,-0.129700570394044,-0.171968609156262,-0.229015412780691,-0.216485923774725,-0.250848677957723,-0.23587561027734,-0.184752641647205,-0.0933912308408112,-0.105574048040774
6,0,-0.14799016977024,-0.178275075722002,-0.242603762937031,-0.226325288586592,-0.265791308094397,-0.263613497540456,-0.213797962862201,-0.1246419431952,-0.129288237462852
7,0,-0.114506509556245,-0.163796230980022,-0.215087109318437,-0.234388008200718,-0.27933121854181,-0.285515519931399,-0.19428408819757,-0.115122449498141,-0.0952911510650479
8,0,-0.0957325997003453,-0.155049512564297,-0.198019549465622,-0.256369769747513,-0.275262941866705,-0.293821343176686,-0.176590719547683,-0.113760748352999,-0.071044957802377
9,0,-0.168644236952598,-0.197102951806203,-0.276282079749457,-0.257247521426872,-0.309211511785449,-0.297942706494903,-0.242918683520253,-0.123414243327171,-0.140531406778606
10,0,-0.169655771483098,-0.191070292475863,-0.278394879135334,-0.231138734370319,-0.302509360078243,-0.291627001197961,-0.260592300942358,-0.151739000768879,-0.156053571691219
11,0,-0.144106015000976,-0.178465176364482,-0.243028783527328,-0.217481546223185,-0.288760469859282,-0.276633196176179,-0.226461533176538,-0.121002570482045,-0.124789233906369
12,0,-0.121730737146817,-0.165619888506906,-0.221279628542832,-0.238940284079501,-0.292753702966869,-0.301990744595658,-0.208618027568126,-0.133108469985294,-0.0985277967602378
13,0,-0.0999693306592329,-0.159879370044959,-0.205482311586897,-0.241828662187278,-0.272037026255975,-0.272078655475511,-0.171766973649956,-0.104383577391308,-0.0730746074006317
14,0,-0.165849318666915,-0.190267959451499,-0.276414199519857,-0.234568300143963,-0.322084582292138,-0.303288850173711,-0.268761174962381,-0.142827710116484,-0.148164406402688
15,0,-0.138648428588434,-0.17439701643206,-0.241935908466582,-0.207480145009403,-0.285973339031699,-0.263617960078508,-0.225271631835773,-0.118052763108101,-0.116215195728125
16,0,-0.123007821006713,-0.166010585526827,-0.226876202882414,-0.227802386556348,-0.280757241134401,-0.268800136760149,-0.198553364595862,-0.115982440512698,-0.0974019488575243
17,0,-0.106474881634655,-0.16409434651471,-0.219976951742052,-0.247346830999668,-0.277511814880937,-0.265016894039569,-0.172463373339521,-0.101038830290241,-0.0764352925072892
18,0,-0.0961614974080717,-0.155857673047475,-0.197052202948912,-0.229499074921474,-0.269554342607278,-0.265572750841484,-0.169764820292857,-0.106167038574937,-0.0649756045995066
19,0,-0.142250422327158,-0.176808086735102,-0.25274571483516,-0.215000817495797,-0.290032601470866,-0.260567652016355,-0.22903813623801,-0.114033998383286,-0.113216696039906
20,0,-0.151709952705958,-0.189162631218381,-0.276422891752492,-0.2532981273476,-0.28806960902572,-0.26244218596129,-0.222376170178693,-0.111125087823317,-0.117603918535978
21,0,-0.128086622853032,-0.164129075219456,-0.229399587486653,-0.210425073023002,-0.284813494228452,-0.264248089379215,-0.212785781203844,-0.122573572853108,-0.101675927924427
22,0,-0.117003577699366,-0.163373045067281,-0.220363513090485,-0.237623723689163,-0.286796596232236,-0.280137940587374,-0.19422835528636,-0.123907821064613,-0.0802232529963238
23,0,-0.0945235336025281,-0.158251869790785,-0.205501544763069,-0.238386604602958,-0.266976305141023,-0.248700492762937,-0.156305564759218,-0.091467834443413,-0.0541627923739121
24,0,-0.174639082545961,-0.199170834011381,-0.302355673341336,-0.263992120844516,-0.291813246088057,-0.268602598132054,-0.242018826993697,-0.124489642790667,-0.126000352012647
25,0,-0.177542730842377,-0.200039325031042,-0.299848812647626,-0.264363527357858,-0.289783199669597,-0.276823620495155,-0.246470735978523,-0.136446698958318,-0.133904622499369
26,0,-0.183604589508964,-0.209070458644347,-0.320415358568794,-0.271276391749895,-0.294829412323669,-0.271397113125494,-0.244465427719557,-0.111636117586354,-0.112547898097325
27,0,-0.15762086763712,-0.187287431841949,-0.284740212883884,-0.265771105684897,-0.297139754635669,-0.275497953293862,-0.227602724783341,-0.126376448188629,-0.125187644994811
28,0,-0.156480410388163,-0.183306358828394,-0.270422068126523,-0.242663483463581,-0.300514303578403,-0.278947134761859,-0.23770191620393,-0.122278559910475,-0.113415450380127
29,0,-0.135333252671859,-0.17058015656793,-0.244133887765316,-0.22077486029601,-0.293642338210508,-0.265986912855965,-0.222729371948295,-0.112183503346928,-0.0966104280894854
30,0,-0.11193933443435,-0.160606960110073,-0.223711721200892,-0.225762823165769,-0.275114719812041,-0.245734179901671,-0.179898041134469,-0.0977114033793798,-0.0715672588268187
31,0,-0.0970535985784554,-0.160520681479099,-0.216527614536514,-0.242128210015338,-0.271390245376559,-0.241046803414938,-0.154271391158003,-0.0847082727288405,-0.0526526392906208
32,0,-0.0824340808405165,-0.153166119892178,-0.196505826763838,-0.230153474385051,-0.259275938917406,-0.227785825910728,-0.137029072382521,-0.0742938732822622,-0.0378413330225931
33,0,-0.181455647064797,-0.200327144945306,-0.312452740895699,-0.263410221597746,-0.345216178214528,-0.3180492454486,-0.290933019958288,-0.149760321160131,-0.14596444294865
34,0,-0.171285483940329,-0.212237108117601,-0.325918989264502,-0.291373053010467,-0.363403676913382,-0.328685897042306,-0.267792212725286,-0.121059520667023,-0.132245354462441
35,0,-0.175423297177313,-0.192004297686592,-0.295941213010885,-0.261156207288679,-0.325862547493507,-0.306602704825591,-0.265658317390681,-0.141601305850058,-0.124750922116
36,0,-0.150887375579136,-0.191677373728668,-0.281839658600497,-0.269342830702091,-0.316529928077437,-0.289934663540098,-0.228026248357593,-0.105851188555982,-0.0954137497824769
37,0,-0.135256831270405,-0.174600714789089,-0.252966282815387,-0.229741564502517,-0.305121351888866,-0.272468211966598,-0.230137298855553,-0.102230497419963,-0.0902165445719996
38,0,-0.119958152966457,-0.161115751042891,-0.229722012231574,-0.213067035680941,-0.281425775023888,-0.245747457242238,-0.200270900465404,-0.0932935384702367,-0.0728485235336647
39,0,-0.0986396697057208,-0.152940701342591,-0.210845697294034,-0.217651314796953,-0.265527819802485,-0.227047551433092,-0.15934738738989,-0.082076962194562,-0.0509780410855188
40,0,-0.0854341844024783,-0.154100803477654,-0.204744565780832,-0.233272313441411,-0.262432601706843,-0.222905633912526,-0.135758837498069,-0.0715409969044648,-0.0343232049995592
41,0,-0.0810558631155524,-0.145496346049024,-0.182563223561062,-0.215076225400218,-0.254070697891377,-0.224710070159736,-0.134642349845946,-0.0833431983801982,-0.0330426822308011
42,0,-0.170809693897521,-0.205394507884998,-0.315047817410503,-0.279496446997879,-0.344353482485419,-0.309482549521462,-0.272432120358796,-0.122076533431668,-0.119416727907068
43,0,-0.150708180235904,-0.187737275682914,-0.28611259114735,-0.262482195925906,-0.308078646790014,-0.271876228162698,-0.227663648420622,-0.107588558719362,-0.0948530909052865
44,0,-0.135629431067907,-0.180335584859502,-0.273495832487203,-0.269169874837923,-0.309014136292545,-0.276241081162988,-0.207035391116149,-0.112001474350813,-0.0868511525948822
45,0,-0.132766274324175,-0.179167811806465,-0.260933480316984,-0.255780789927147,-0.316089740074745,-0.28603866896161,-0.218411315422121,-0.10307389793967,-0.0798009763911595
46,0,-0.119281482353228,-0.163746094048094,-0.236593776304837,-0.22045152547421,-0.289501990176563,-0.251249990563237,-0.206980353834847,-0.0836003191775869,-0.0659746395549679
47,0,-0.104897543703926,-0.150609938250366,-0.213964715192612,-0.203390244355962,-0.268510561934958,-0.225774883853098,-0.177396489755159,-0.0758811727510046,-0.0513419416913905
48,0,-0.0970339935671314,-0.149479626981756,-0.197134588075039,-0.220800672957703,-0.267500822586924,-0.240636306803584,-0.155470977104454,-0.102458870978208,-0.0434597107143593
49,0,-0.0867091917249522,-0.143837781406604,-0.182010227502665,-0.212892335458844,-0.254287976581067,-0.227041737529499,-0.1377922534681,-0.0945597372752178,-0.0335506316844744
50,0,-0.149732252176008,-0.180532228661112,-0.283707550560385,-0.249844274091661,-0.313281471350085,-0.27201315928048,-0.245383164268828,-0.113320883482932,-0.09396499107781
51,0,-0.159831837581319,-0.19958887154861,-0.307114871655081,-0.276658755426207,-0.324742423503649,-0.286812796566728,-0.25372638122958,-0.106223951848639,-0.090959795272533
52,0,-0.141623335933306,-0.171969014269733,-0.266200442080157,-0.254834753626856,-0.31519945048279,-0.287553117666778,-0.222291745764829,-0.131863629304083,-0.0876175433076946
53,0,-0.129962697076092,-0.16837773203516,-0.249624574592131,-0.251645383765626,-0.302714343380397,-0.27806530964227,-0.200723308223636,-0.123888906639807,-0.0719793297592015
54,0,-0.112472441504176,-0.166112833352311,-0.242865739340011,-0.233229921128216,-0.27635800608572,-0.227404926809864,-0.184106994205535,-0.0596040810825534,-0.0455735496693471
55,0,-0.0971062994514438,-0.147285202218043,-0.208576759613279,-0.200164599536533,-0.261364775011023,-0.20666081366574,-0.160496839290153,-0.0559062313069419,-0.0369894425973033
56,0,-0.0955206167779139,-0.147123957130219,-0.196426751584427,-0.218585870781117,-0.266721581150338,-0.235685152793872,-0.151586492851078,-0.0998481332618584,-0.0379326496097814
57,0,-0.0745686800357985,-0.144635459557201,-0.186566134855204,-0.217977183068013,-0.250804690945861,-0.205691825372336,-0.116619152547606,-0.0655593425502292,-0.0154255064006172
58,0,-0.143177136805946,-0.177274319374945,-0.281546805457293,-0.253014357569876,-0.313075027025924,-0.268929386176693,-0.239861016115989,-0.105400278114913,-0.079886863354859
59,0,-0.148079337390756,-0.19451796351662,-0.293235861513181,-0.274212450985786,-0.309423610007032,-0.271261185740416,-0.221416468706738,-0.0813666353306662,-0.0614201670640603
60,0,-0.135741858171946,-0.168137579342376,-0.262473810124468,-0.252581694537914,-0.313525342697472,-0.282472892271167,-0.216795529616213,-0.12625390290214,-0.0762885914745025
61,0,-0.113473222272569,-0.173026391840951,-0.253108485766982,-0.25405837039755,-0.277038085473821,-0.229527711238554,-0.16758658354851,-0.0650329402160953,-0.0367750030853439
62,0,-0.099427457969252,-0.16325154262355,-0.23804773499677,-0.234876130257663,-0.256680649157037,-0.195991275577559,-0.1489535001611,-0.0337324071164365,-0.0205511228146795
63,0,-0.0885170775405956,-0.143371225535188,-0.209662689424403,-0.207590093557329,-0.261140287932134,-0.205199136105777,-0.149659796376578,-0.0564754421797284,-0.0273990681002813
64,0,-0.0789442668350969,-0.138124396218979,-0.194091548357766,-0.205557970442701,-0.254734266491064,-0.201557208516591,-0.130774030105351,-0.0604438213089977,-0.0185560584550687
65,0,-0.0693128230386896,-0.143067601443112,-0.18985274434145,-0.218539546436833,-0.252337541182158,-0.197904348348901,-0.109909033877113,-0.0532524852001817,-0.00576970949846112
66,0,-0.0814967950174386,-0.145361433733731,-0.173972479535195,-0.225115336039383,-0.250020624250195,-0.224678350154546,-0.121638214240339,-0.101893204245966,-0.0188869788288284
67,0,-0.134825896066277,-0.173089429959628,-0.277052356169172,-0.254852060999178,-0.311536166328209,-0.265077015105735,-0.232595276693044,-0.0963788600703063,-0.0642490003364037
68,0,-0.141018184728249,-0.192059516848743,-0.28709496396236,-0.275141637407201,-0.306951762909816,-0.267583978078431,-0.213224273688785,-0.072993322328604,-0.046171243464405
69,0,-0.117608952975871,-0.161148660928134,-0.25856784175076,-0.247882663650346,-0.301288837598263,-0.256341822328259,-0.203011838282443,-0.0978208661480401,-0.053991421925441
70,0,-0.0967976883655965,-0.157857312814611,-0.245752862535887,-0.243126619673754,-0.27884180350389,-0.223934593866832,-0.167810712272352,-0.0631838337718615,-0.0281767549676089
71,0,-0.0926131677496602,-0.145921043630991,-0.221972397604614,-0.218944895325553,-0.27134818750757,-0.21724860053908,-0.163523847935563,-0.0626606972143181,-0.0270242029922582
72,0,-0.0811986922626309,-0.129921327340806,-0.196368008081851,-0.196353186388686,-0.261560624762188,-0.209169375667738,-0.150303051019048,-0.0674458697912246,-0.0227618143388356
73,0,-0.0713976474230094,-0.123031906931051,-0.180150197262049,-0.183784769590123,-0.249445246767478,-0.194288043079618,-0.131072888387101,-0.0571356180178677,-0.0142628346355569
74,0,-0.093242836817222,-0.136273952040817,-0.184827120285975,-0.203824967132436,-0.245914521386758,-0.214938433514689,-0.142873753418861,-0.0917800943791058,-0.0232983418626057
75,0,-0.0859038436524643,-0.136698744378399,-0.168932637024262,-0.209926976504127,-0.238401449488225,-0.214891106968394,-0.127687523168674,-0.103621019175818,-0.0189510018258342
