Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.00727979733612916,-0.0960200395713449,-0.225221339864089,-0.229880621961332,-0.163417782034603,-0.265318837719666,-0.254888949402726,-0.130816644005047,-0.0520863640357816
2,0,-0.0288599863995674,-0.119762227722825,-0.286408366690143,-0.253393928989138,-0.205216522417726,-0.300673089620574,-0.308566862021884,-0.164205146521516,-0.0782443699930049
3,0,-0.00029696116850475,-0.0945422801617735,-0.300867469482098,-0.259365266831056,-0.209487720007979,-0.292488735505822,-0.320331925005716,-0.16577426169396,-0.0822090246346924
4,0,-0.0297184753239019,-0.085974687573259,-0.221951272210134,-0.225202000110658,-0.171253992300365,-0.279149609748246,-0.274811825592856,-0.15382201794162,-0.0727229428098018
5,0,-0.0214583686220086,-0.102007702016449,-0.257756630595493,-0.252562806226654,-0.215310204013105,-0.280819905561516,-0.294023946741831,-0.155530130596072,-0.0866691903607142
6,0,-0.0226544534171661,-0.0748007589318277,-0.243169010362995,-0.252326129487397,-0.224974804349703,-0.275994309616974,-0.289120463277036,-0.156101805187354,-0.0757090113953027
7,0,0.0175478007000309,-0.0752019875287261,-0.239201677422879,-0.250080772074824,-0.217344975414005,-0.248239125939032,-0.273558442018246,-0.131647506970905,-0.067187551168437
8,0,-0.0177409911475305,-0.045654343194229,-0.214050564756183,-0.231864619142715,-0.214741940767096,-0.265125804047894,-0.272660517262924,-0.152034110309916,-0.0485441811509369
9,0,-0.0389176834738729,-0.0921842999699743,-0.228718552427497,-0.235989397632604,-0.195947811416969,-0.275867954343911,-0.286208707516204,-0.157584661822623,-0.0923641400686215
10,0,-0.00818969867804931,-0.079442053679922,-0.215839836458705,-0.241177912599682,-0.221133294792707,-0.250691353184444,-0.271484487723898,-0.138616596066038,-0.0744404978669496
11,0,0.00277150469310783,-0.0875371219002371,-0.256885816891536,-0.259377830133616,-0.235774972636014,-0.259149008335527,-0.297026488808343,-0.14542398689884,-0.0864703549691709
12,0,-0.0232074840606546,-0.107052624063396,-0.252704048536831,-0.254837433726829,-0.210280232828588,-0.274949841419942,-0.304480595256643,-0.156675602017954,-0.114573655445137
13,0,-0.0285855151078401,-0.111181647789673,-0.22270667612769,-0.247818934858354,-0.2143293537296,-0.259596128155425,-0.281751634858267,-0.145692603185565,-0.107997921631137
14,0,-0.0302529402542149,-0.114107657857021,-0.209379535559358,-0.245073520839543,-0.22070246059825,-0.248431815807319,-0.263828511081164,-0.135599730781321,-0.0944020858779167
15,0,-0.026631172745053,-0.111352226722722,-0.198484194254841,-0.24754787183068,-0.229527714917397,-0.243500546323109,-0.263396230769919,-0.135766143959243,-0.100088600522465
16,0,-0.0282748492937619,-0.114309245111847,-0.185794311325264,-0.244897735056649,-0.235512331713981,-0.232095183749109,-0.245990367967273,-0.126249740355005,-0.0869968215988505
17,0,-0.0254033836706872,-0.0930050768190823,-0.167820036823682,-0.2401938858044,-0.226203422622696,-0.233615089798339,-0.250358385549621,-0.140128476258886,-0.0998285019011677
18,0,-0.0272326579649035,-0.0975835305808275,-0.158349859900296,-0.237625703907935,-0.232382388736761,-0.223768793263252,-0.235034281793443,-0.130305626686751,-0.0839505394880505
19,0,-0.0263094359385837,-0.0634178122747985,-0.165129399650141,-0.248543752770908,-0.235705270729799,-0.242162054091955,-0.249159255356291,-0.155992445844943,-0.0821175572327389
20,0,0.00616373730339004,-0.086800414468158,-0.236090729026887,-0.265045175222228,-0.247540153518847,-0.248585022924117,-0.285835748180677,-0.137626387699942,-0.0873355184053259
21,0,-0.000142919464397151,-0.0896538256138022,-0.258704983764263,-0.261650671343044,-0.233187756122675,-0.260805766328072,-0.303742719121164,-0.149629583751899,-0.0983393142734195
22,0,-0.00197583463807238,-0.0907093051929878,-0.278368190691517,-0.286488592271062,-0.251773480168164,-0.273451752122562,-0.319302173148687,-0.157877813169577,-0.10932152325535
23,0,-0.00382661635283532,-0.0926282201313623,-0.255072049663095,-0.288189531255497,-0.266216108886965,-0.262848211301428,-0.30046318167198,-0.148745940258589,-0.0997598440033144
24,0,-0.00547853395550468,-0.0951971689613076,-0.23243597789882,-0.28983388354086,-0.281262894951535,-0.253342492529794,-0.282503560957093,-0.141659342891686,-0.0896742356748426
25,0,-0.0178015726980884,-0.0708555642246753,-0.199881628753921,-0.27094201987193,-0.258066047784613,-0.255156058709786,-0.270661579977043,-0.156715347312792,-0.0854409007776106
26,0,-0.030373266011711,-0.0531533889704399,-0.172061143927973,-0.253356383263132,-0.235264673513502,-0.251121286775996,-0.256265222292304,-0.168991840429521,-0.0850693896065987
27,0,0.00303116713123153,-0.0888310308523234,-0.237591362253186,-0.266812853367037,-0.244937383929952,-0.25095923469471,-0.292139128275584,-0.14165045189368,-0.0986440776034394
28,0,-0.00325443583726714,-0.0914229680321749,-0.260327329795184,-0.262931530503448,-0.230043760717062,-0.262051465293483,-0.309714387486013,-0.153406112851998,-0.110383610713097
29,0,-0.00539647564284862,-0.0890432351438576,-0.279801894223695,-0.285991007057688,-0.247503236038158,-0.274458362965614,-0.323418977311308,-0.161143627841587,-0.117111910739807
30,0,-0.00750428097593725,-0.0911566168761435,-0.2563445469935,-0.28753518577413,-0.26209859688409,-0.264395590407458,-0.304567691759189,-0.152190700158745,-0.106981211372751
31,0,-0.00943322932333979,-0.0938814490109527,-0.233522465080838,-0.288956982017845,-0.277311124531995,-0.255340463290695,-0.28653615435166,-0.145218600927801,-0.0963591458718954
32,0,-0.0202473727490609,-0.0702474332552648,-0.199864996370546,-0.27253649058196,-0.256690375808642,-0.256051920348627,-0.27257287397932,-0.160498535818953,-0.0940657452529757
33,0,-0.031260175994028,-0.0535099421698673,-0.17100675386052,-0.257024215632031,-0.236240736095713,-0.250657704283561,-0.255954544115002,-0.17328277894699,-0.0953912458069988
34,0,0.00509802158999828,-0.0843997943525416,-0.220731944349738,-0.258463128130447,-0.228585145460169,-0.247596790061508,-0.278787281649661,-0.133263689134534,-0.0984045625527106
35,0,-0.000979236405104333,-0.0875281093053349,-0.241913244335884,-0.254714371661339,-0.213188377051124,-0.256651605130613,-0.296228883604748,-0.144860437113878,-0.108126922106573
36,0,-0.00500420298756421,-0.0862186554614982,-0.249807733987854,-0.274316175026742,-0.240011665568495,-0.262181817797641,-0.298409265792675,-0.146206975111628,-0.107081098457709
37,0,-0.0115242176785879,-0.0896069222674856,-0.257393016378125,-0.285946820309695,-0.257408879719897,-0.265417769599728,-0.307772022466558,-0.155351564964269,-0.11419439468802
38,0,-0.0137401087515292,-0.0924595539999824,-0.234446692407858,-0.287145425881479,-0.272776777916565,-0.256849368701788,-0.289729884614824,-0.148513047105265,-0.103096477559005
39,0,-0.0230262012752109,-0.0695486608697126,-0.19976721952724,-0.273155863512971,-0.254921251646288,-0.256690470437475,-0.273514555054896,-0.163948603452578,-0.10265120989432
40,0,-0.0349435339059523,-0.0534761565080792,-0.165963605730508,-0.255671923153071,-0.23954239016707,-0.244518162565526,-0.239797446449885,-0.162473322118325,-0.0918976586899283
41,0,-0.00416363537970776,-0.0874847241694698,-0.229063143013624,-0.257992464130271,-0.222882802113406,-0.25121963915326,-0.288769288242501,-0.140705487679831,-0.114547880121095
42,0,-0.00646839249566233,-0.0909762579608114,-0.230351568097929,-0.271249246035073,-0.246184240747556,-0.252541989576219,-0.294012044408446,-0.145164439215764,-0.116137433737112
43,0,-0.0158537324106162,-0.0880015357830626,-0.258201211688829,-0.283433175087793,-0.252194092290498,-0.265933258549791,-0.310038740571457,-0.158147856899697,-0.121345657241268
44,0,-0.0183660750490185,-0.0909524421942219,-0.235196997386013,-0.284416093803044,-0.267703971209263,-0.257887258901854,-0.292049780384192,-0.151462553686259,-0.109832350272044
45,0,-0.0419379103957326,-0.060438564139754,-0.209417952532893,-0.268619663478446,-0.258972229227838,-0.254388980940967,-0.250514549930617,-0.150250899553761,-0.088679769199498
46,0,-0.0412959104361436,-0.0533382168194787,-0.165158921697582,-0.249343832887033,-0.241475394722539,-0.238443165998858,-0.217617741197204,-0.14115291245191,-0.0783792864416464
47,0,-0.00606251672445413,-0.0903118848653017,-0.205331806392057,-0.258585379068238,-0.238386078917071,-0.247009521757026,-0.273319472406381,-0.133184417803935,-0.111151341128598
48,0,-0.0120317520036657,-0.092221989418334,-0.226180006547791,-0.253709829774839,-0.221206856560023,-0.253367284282577,-0.289768988555282,-0.142602120561695,-0.122098079700745
49,0,-0.0170034057557424,-0.0875972463638905,-0.230796730530703,-0.27085309519033,-0.24779361393499,-0.256771816140123,-0.286818586518184,-0.144171651972425,-0.11439843270813
50,0,-0.0330306874521802,-0.0715246285205872,-0.23236490785032,-0.274423590755484,-0.253523368592615,-0.260389069375783,-0.278806679066476,-0.155818659954922,-0.110886218009605
51,0,-0.0575856360394493,-0.043723026226543,-0.205429951505607,-0.261030379713849,-0.25031464668176,-0.252104351602309,-0.232380963481539,-0.152103570844397,-0.090233481934146
52,0,-0.0170604673310998,-0.0891404146095756,-0.219702121756533,-0.256534544042943,-0.226642251471424,-0.253349622227765,-0.284361202037332,-0.143980525180335,-0.12676951841914
53,0,-0.014495590179934,-0.0920254553946892,-0.193226472775038,-0.259432731047818,-0.248911012124193,-0.248196947720832,-0.263661053617327,-0.133196955441834,-0.111534363528329
54,0,-0.0451929584450763,-0.0601826130824771,-0.209284935810763,-0.258091057327133,-0.245899037757627,-0.257302349330365,-0.246927183837667,-0.147970848619053,-0.100792121487727
55,0,-0.0490830166966406,-0.0554524979864741,-0.195018973617284,-0.25937028172764,-0.240423400157617,-0.251086960807271,-0.249138861518568,-0.169454012308024,-0.120622630283811
56,0,-0.0320850361415849,-0.0903434492538446,-0.202730964298275,-0.251847358001461,-0.24328967549204,-0.249542282752625,-0.256171543520832,-0.131055226620365,-0.108214224576053
57,0,-0.0648883251210275,-0.0706712025973367,-0.224536487064676,-0.25479370039943,-0.258262129714029,-0.247812511240181,-0.234874105831775,-0.132017131748672,-0.0885854707499422
58,0,-0.0455242343341694,-0.0686915197638736,-0.235535813705214,-0.191113991233231,-0.191687633375805,-0.28532868165365,-0.242442226766386,-0.133301717096702,0.0113629886996831
59,0,-0.0238512840359555,-0.106965529186476,-0.288568566503347,-0.235728678309077,-0.220057888169228,-0.299644873846266,-0.277850944347943,-0.151500043363127,-0.0241814638815717
60,0,-0.0113776028314007,-0.0964459527363672,-0.277845564519965,-0.22565378923817,-0.222941301179315,-0.289507901204077,-0.26705173395995,-0.141513769267994,-0.0159984884755785
61,0,-0.0513148416792996,-0.118140453448374,-0.267101755752751,-0.226460292553628,-0.197760940401465,-0.30784906710137,-0.276626653555319,-0.15556288524554,-0.0337677087510682
62,0,-0.0106529565458358,-0.0728697544471542,-0.243649919523612,-0.210422692771677,-0.218194122758282,-0.2643219316232,-0.248464277535637,-0.125664785408045,-0.0133360306051654
63,0,-0.0192415063101501,-0.105045826115858,-0.283552230797171,-0.231534958897195,-0.21299799446302,-0.299543329453829,-0.280772140320914,-0.152428592611731,-0.0273567787807725
64,0,-0.0314015011212849,-0.132684251714637,-0.293027359660979,-0.252710348524442,-0.212702821925709,-0.30852823992608,-0.300553579614686,-0.162931962065604,-0.0583466365476641
65,0,-0.0466933109575247,-0.108653430973503,-0.253510953213752,-0.227562022472189,-0.199322673217087,-0.296483428040258,-0.27705129806972,-0.152589469846281,-0.0458346746187815
66,0,-0.0287033920412315,-0.108247236543806,-0.250883285097375,-0.238635395099888,-0.227062675006141,-0.272830182610156,-0.258878967054593,-0.133708591635578,-0.0453799429274842
67,0,-0.0290167178910737,-0.0792329632048939,-0.23795583421112,-0.231024330415018,-0.230259185359325,-0.265955769137766,-0.255245796032028,-0.130956628593734,-0.0342272101330775
68,0,-0.0323783944784526,-0.120699309862697,-0.287998386005896,-0.23845333540553,-0.20427312258069,-0.311638833895084,-0.290934250869361,-0.162813707605103,-0.0344288848239065
69,0,-0.0365288798877443,-0.12468371349795,-0.308539675345867,-0.239356319042356,-0.19825914359648,-0.333724953029362,-0.306622760427369,-0.180940467888796,-0.0364149368301218
70,0,-0.00681332664099543,-0.105625335772972,-0.30662498626206,-0.253476937384862,-0.222932684933761,-0.301169748145755,-0.310180265232993,-0.165113136307841,-0.0592353758029662
71,0,0.00250311985722118,-0.102171113788318,-0.30666286695628,-0.267695779857788,-0.24227322089635,-0.287720586760762,-0.309150624838601,-0.156842498443045,-0.0667154200619751
72,0,-0.0248146899966248,-0.0690081629389062,-0.265355601856756,-0.23320046644972,-0.219546370308866,-0.287685078534992,-0.286319305625754,-0.152501687588441,-0.0342495467952729
73,0,-0.0460162468663599,-0.10649921925865,-0.22853753557413,-0.229970461775047,-0.210822501135005,-0.274078310176743,-0.258542389648534,-0.137311824053512,-0.0433298860788726
74,0,-0.0351422798259309,-0.125370719749944,-0.310555047939975,-0.243610978767818,-0.195036227600115,-0.331457978558174,-0.316502105193178,-0.185246557927385,-0.0504251805369796
