Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0958234641472278,-0.154176672010202,-0.218318346045395,-0.279643634660839,-0.325575909665365,-0.274822935512164,-0.235309951495162,-0.0702505002814555,-0.0575161404122468
2,0,-0.0396830068902845,-0.105669096987702,-0.173960488406746,-0.225941823981228,-0.280218800245479,-0.269835712184039,-0.206585303804196,-0.0687435200791858,-0.0149701851858657
3,0,-0.0583186494663663,-0.149578401030758,-0.198803769467885,-0.244518602855184,-0.313558155957551,-0.269109663009215,-0.213003906991121,-0.0871137642555521,-0.0565817946171242
4,0,-0.0308738649938087,-0.147951987803024,-0.161546243605453,-0.257169552705019,-0.263232582775681,-0.281818170771696,-0.212624441517278,-0.0808168243433799,-0.0216944132929011
5,0,-0.0214450221083772,-0.12479538254452,-0.154578836158145,-0.243937018524924,-0.262732244292556,-0.290240995759861,-0.200230847099289,-0.0762745008439646,-0.00337850014163221
6,0,-0.00776314548381385,-0.157981637623879,-0.139778430008705,-0.254145450522259,-0.248474251641419,-0.277404343629241,-0.195539063384648,-0.0769256471277502,-0.0129399002074492
7,0,-0.0813749185237682,-0.173153604960101,-0.218537280183563,-0.256667177896957,-0.321523150924699,-0.277837709102605,-0.21045704478247,-0.0868277315059429,-0.0739514406959022
8,0,-0.0734059098016083,-0.184767987222762,-0.216850908844274,-0.261349406679837,-0.329391301269907,-0.278535749990772,-0.216014855283807,-0.101845533458575,-0.085004410926129
9,0,-0.00221739968000012,-0.17488707974795,-0.141734633392575,-0.243792472432924,-0.242913984932973,-0.250811502238153,-0.200477476160795,-0.0825448494693138,-0.0315140293230965
10,0,-0.00113242089704124,-0.164925190293163,-0.136663100878601,-0.241898120179089,-0.240075554573953,-0.249177849773851,-0.192342290374237,-0.0724228896020465,-0.0224761176803777
11,0,-0.0882466150437285,-0.175720482337506,-0.246865662092448,-0.241421817557466,-0.331427520930205,-0.296604472889702,-0.211027030954537,-0.100025278781247,-0.101739169274726
12,0,-0.0541085955107231,-0.18613610525958,-0.209839285095656,-0.247009758654013,-0.312062250609112,-0.280979771336652,-0.212185115603812,-0.113640438018908,-0.0879931207438903
13,0,-0.0205510950551975,-0.168057939076579,-0.184887917287361,-0.222587161313339,-0.270861644471456,-0.247953438093221,-0.212917531526229,-0.0816039495130163,-0.0725925087799223
14,0,-0.0200468244060615,-0.163195324409378,-0.160496395444115,-0.235536189834609,-0.254694685255,-0.240275979824931,-0.199681045761407,-0.0741068343155238,-0.0449150891173661
15,0,-0.0558940532336903,-0.144156964383899,-0.25419280322939,-0.189374016713711,-0.318629105227979,-0.285258265413895,-0.199618511002587,-0.104417476676989,-0.116323868171774
16,0,-0.0420009653761362,-0.13888863258508,-0.228804702783585,-0.188869713852365,-0.297562434349496,-0.253631736333877,-0.203856560996384,-0.0835474193685813,-0.101656458389507
17,0,-0.0368041845508472,-0.104043555579376,-0.166343928123838,-0.246260999192438,-0.313025148593189,-0.243721973048231,-0.228984204320981,-0.0716386424343121,-0.0157042077139142
18,0,-0.0110497594238474,-0.0702289025720426,-0.155106679588818,-0.223803988001521,-0.29496463152333,-0.26011636299204,-0.242692434273613,-0.077175406736515,0.0160646772291526
19,0,-0.0480793154041667,-0.152024823479986,-0.16075690725626,-0.269278384355149,-0.340906089926301,-0.234268834573951,-0.190333146956836,-0.0654474415326769,-0.0481019943630819
20,0,0.00149455271705201,-0.0587903370286235,-0.149729317377856,-0.194810455933819,-0.271839905067733,-0.25825471973944,-0.225720641357739,-0.0861687294393108,0.013408430632162
21,0,-0.00774480858157767,-0.0405722185146676,-0.156834467611162,-0.229886098737427,-0.290202696200299,-0.26632703929447,-0.265281116649268,-0.069149052979481,0.0385768589019624
22,0,-0.00138822720420717,-0.0589292502602116,-0.151359773380752,-0.197554010740392,-0.272304578170178,-0.263615781644383,-0.217285889531522,-0.076022854946831,0.0181931334065599
23,0,-0.0136914251380916,-0.0674103033186894,-0.157825287307818,-0.234813098345813,-0.297156391389922,-0.276901167649882,-0.236206696322736,-0.0643417875703968,0.028111246861539
24,0,-0.005823860739404,-0.0602844500852888,-0.153780962484452,-0.201310758940187,-0.272821630117008,-0.268907361821213,-0.209324556233928,-0.0670487882998172,0.0219383599369078
25,0,-0.019978903099652,-0.0549844297262564,-0.162971877185563,-0.249028176274501,-0.296748056131255,-0.278614374404289,-0.243739745313992,-0.0566871984809536,0.0383565672845219
26,0,-0.000147868868595635,-0.0910357641534885,-0.14858950256471,-0.220159493448304,-0.267934116727609,-0.293922003081117,-0.206565650734655,-0.075070046553817,0.0202295570020279
27,0,-0.00253623722651242,-0.0959780202610533,-0.153476590387653,-0.263180563464744,-0.289450552877163,-0.324309904928429,-0.228049196531683,-0.0831046006811564,0.0332300450204193
28,0,0.00180412314336409,-0.143922652021211,-0.146366544840708,-0.27605040154209,-0.273263612642664,-0.345720532871988,-0.213292587242431,-0.103679367768477,0.0149639794621197
29,0,-0.0294240497667441,-0.134700087237349,-0.161605158437704,-0.228903386052098,-0.311434716215358,-0.249182181105119,-0.189713962977783,-0.0884103654736906,-0.046079232866408
30,0,-0.0660645149684302,-0.198028502455647,-0.175356827091606,-0.297063132826966,-0.365249629903302,-0.245471663769178,-0.187980594013336,-0.0717998406350521,-0.0823149698262623
