Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.159963232616498,-0.0771124821367695,-0.139424316729532,-0.241960408084642,-0.232997955394541,-0.125538951618492,-0.0908633326232695,-0.0866225451349784,-0.0743078119623588
2,0,-0.164913195404252,-0.104945464158591,-0.198486081863287,-0.337510050563049,-0.259958419798609,-0.135690687392035,-0.102529218936207,-0.104699122873113,-0.0950014853643718
3,0,-0.136338299542832,-0.153635340446484,-0.204635735611732,-0.342482545592463,-0.244392259822055,-0.0640102760570297,-0.107174883940182,-0.0974793077581274,-0.0718731179309091
4,0,-0.116567988698708,0.0130347780859603,-0.102246038758713,-0.166300939436836,-0.177564379765617,-0.162736555597197,-0.0722485646167712,-0.0799915941758067,-0.0964487438350483
5,0,-0.12076662539344,-0.152502515577627,-0.16421909659503,-0.345353036768735,-0.222089890426118,-0.053702578724665,-0.0971651814364163,-0.0963849542234604,-0.061060464524916
6,0,-0.0774516701606213,-0.121785540671853,-0.181508551994317,-0.317547470736056,-0.211018621301532,-0.0236914186570439,-0.0849113153961587,-0.0828167854122672,-0.0648549259820476
7,0,-0.107927986108457,-0.0683784977353697,-0.127193155420913,-0.241321883481446,-0.203488929779176,-0.0861923386906858,-0.0846983576777672,-0.0929993938687276,-0.0742212572645591
8,0,-0.103209109694025,0.0461794394246962,-0.0828994766000796,-0.124907671079164,-0.153225762060676,-0.180105814603938,-0.0666065592641341,-0.0775107619506001,-0.0918423281646011
9,0,-0.0586932785302704,-0.142087316684454,-0.156360484882122,-0.325816829315114,-0.218565386986191,0.00707623436030413,-0.0754277225172315,-0.085057446467139,-0.0538501378463477
10,0,-0.0844720574427709,-0.0553448267029815,-0.0999602508081043,-0.204927689923,-0.181365658815114,-0.0801631650289472,-0.0820761058686144,-0.0845067778633374,-0.0631148558907916
