Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.0774895443367521,-0.136689582723802,-0.153515445908187,-0.0701222628984712,-0.0608408111705993,-0.104039119702457,-0.0242750352789195,-0.00358236254834998,0.04087962148195
2,0,-0.0567938697763516,-0.147380123590669,-0.159069551374459,-0.11552886440355,-0.044175797170657,-0.0781635786713645,-0.00436606783404037,0.00748774293827803,0.0535470552170625
3,0,-0.0666321460503174,-0.14269084433631,-0.175600580375195,-0.102909968642509,-0.0758806962883429,-0.110353475926783,-0.0220343884146452,-0.00988794203142307,0.050409044472941
4,0,-0.0568469782827813,-0.158306069521691,-0.15398010197141,-0.111704290423069,-0.0342060951131812,-0.075614453470882,0.00867000680581742,0.0138884735199933,0.0542665192257661
5,0,-0.0490268937507704,-0.143527813002801,-0.148138542686266,-0.114627701579862,-0.02592387618479,-0.067470218752532,0.00716067329336978,0.0182560452962712,0.055502232506643
6,0,-0.067168544513222,-0.162468185933017,-0.158505564111676,-0.11366671814911,-0.0317560420000254,-0.0753021826074403,0.0144645835747816,0.00230993751841901,0.047225080489895
7,0,-0.0420015099470952,-0.148879314752713,-0.1645334988171,-0.141627182953064,-0.0283475454304559,-0.0709436117087356,0.0176245771936498,0.0147870859677657,0.0620098296971221
8,0,-0.0540490886794159,-0.146973238593288,-0.146392526486935,-0.108304770357192,-0.0222365680310633,-0.0671295849497827,0.0241483927888213,0.0157885386667054,0.0518078405017983
9,0,-0.100974999668178,-0.168980206749575,-0.180771617486978,-0.092971241215827,-0.100267414321789,-0.121960424453513,-0.035375952259425,-0.0209362757173045,0.030737231473573
10,0,-0.0830943419103868,-0.182405076415596,-0.185113050284972,-0.133914310509958,-0.0878911830275243,-0.0983089447520277,-0.0217489459594714,-0.0137279837614988,0.0427101000852512
11,0,-0.0883340090016211,-0.179782358005104,-0.201700872642656,-0.128601101832773,-0.109022217062248,-0.124940136470732,-0.0259072529538746,-0.0249763312442941,0.0386066143255914
12,0,-0.0969867332515622,-0.201966406858219,-0.184143095093042,-0.127658283876194,-0.0791720210145036,-0.100946734687155,-0.0147206257938625,-0.0260007439469859,0.0349035321537532
13,0,-0.0680499860756154,-0.182348388836635,-0.185988301955767,-0.151929038550521,-0.0694913748266854,-0.0900339126245523,-0.00678940805450023,-0.0106539262063037,0.0516342473086349
14,0,-0.0875982975185288,-0.17137055119539,-0.177413043898448,-0.108466727258555,-0.0706471538539973,-0.112367920056676,-0.0188167084502673,-0.0260998476739186,0.0396034653036712
15,0,-0.057136044656441,-0.13752570182419,-0.186343447545243,-0.10663763142353,-0.0622552579767092,-0.12187916599354,-0.0186464060950127,-0.0109622358078812,0.0646413508785086
16,0,-0.047142632024316,-0.156704608193846,-0.185387392001794,-0.132685798233933,-0.0505616491924429,-0.0964851595592513,0.00925065706464157,0.00160751288842587,0.0716370414381895
17,0,-0.0539648703955247,-0.168447583069,-0.173026307031094,-0.13173612214351,-0.0415949963425754,-0.0773984901603836,0.0275266726032279,0.00609494211419093,0.0613840389695319
18,0,-0.0439490284436135,-0.150673125071294,-0.14755599587334,-0.108619298903856,-0.0261190403725229,-0.0694507179675106,0.0329289101264825,0.0261435580994096,0.0616402565174765
19,0,-0.0594482157654446,-0.154062190130007,-0.149068620868505,-0.106037487250227,-0.0257075677487444,-0.0679312416054664,0.0344453378780605,0.0158478090625869,0.0501632100205018
20,0,-0.036101514425543,-0.145488255150442,-0.159284082074594,-0.136123338221674,-0.0254049572921384,-0.0690995854815046,0.0354331888419408,0.0264164040396448,0.0649652925910913
21,0,-0.0526050091137867,-0.165262790288726,-0.178330383646687,-0.143853492339959,-0.039347529570648,-0.0748334705010466,0.0404510126988751,0.00877505638256704,0.060322386729408
22,0,-0.0739087770293264,-0.156354334629226,-0.197433022221045,-0.113441811483575,-0.0829649008893448,-0.130897937948384,-0.0223702740655322,-0.0239737344173302,0.0529261612365732
23,0,-0.0811018644302541,-0.186984201484827,-0.208485460392333,-0.143977491357066,-0.106349876217673,-0.124362144282604,-0.0157213001716499,-0.0254990229965715,0.0465273543602911
24,0,-0.0859188924136483,-0.182608760666929,-0.189614201541993,-0.118253555359792,-0.0789088991168041,-0.109074117218651,-0.00981241601819316,-0.0240017008459459,0.0471123210310533
25,0,-0.0922406086844954,-0.200801276600949,-0.182340915724384,-0.126021213173208,-0.0756611991436253,-0.0945390026654257,0.00279119939571815,-0.0205159874237114,0.0399467491999108
26,0,-0.083400387413494,-0.153851817611551,-0.167105693897533,-0.0859951177407273,-0.0649146197150483,-0.111316004873406,-0.0164981381311551,-0.0172129762352518,0.0462300741546897
27,0,-0.0555824864390344,-0.154663595734838,-0.179891702841997,-0.113543754559155,-0.0670244515457977,-0.109422968715104,0.00432915450533233,-0.00204069352993974,0.0616736525647879
28,0,-0.0407669671248942,-0.17550813762076,-0.186558117675676,-0.153697021199041,-0.0518240672921479,-0.0822040428020135,0.0367737400629133,0.0144662301031202,0.0740675479284034
29,0,-0.0359828368865749,-0.170644900342965,-0.18316783217014,-0.152036153254815,-0.0455977174881854,-0.0801113317211403,0.0429025629722677,0.0196260490207489,0.075978845885712
30,0,-0.0706642128389438,-0.181425214916201,-0.186400728369325,-0.135274863065338,-0.0497561852194216,-0.07588015308199,0.0391636224708682,-0.00691790207228193,0.0559580862691986
31,0,-0.0578960484752488,-0.162884501449267,-0.162757658024397,-0.121880879941555,-0.0407451332761624,-0.0694755466992149,0.0473298847279551,0.0151945804128448,0.055644521809338
32,0,-0.0803701448213847,-0.165280080104368,-0.196319165507535,-0.113936631066174,-0.0938679703204256,-0.12996162405632,-0.0180947786568573,-0.0238435057790256,0.0484862759989748
33,0,-0.0759372573693825,-0.17747934632209,-0.196089243363813,-0.123055828694174,-0.0924026168847706,-0.121283019237323,-0.00367772657360355,-0.0160369355964882,0.0495449619837933
34,0,-0.08260766478161,-0.202809531364265,-0.190234010672782,-0.136233343586863,-0.0827056075380024,-0.0931740202984045,0.0134273936210845,-0.0124767607363845,0.0491758000882363
35,0,-0.0737007610246437,-0.184118590045758,-0.168887143338531,-0.120867110019125,-0.0735211913773489,-0.0841184703413369,0.0170263732815314,0.00545751906581904,0.0520718999706071
36,0,-0.059888126129761,-0.173684516916854,-0.17799244187107,-0.125547490443322,-0.0679607986822369,-0.0928099124636094,0.0203492428702194,0.00585961219747921,0.061047681597076
37,0,-0.0452270138286055,-0.180500921639961,-0.187101403668451,-0.150198904852218,-0.0589239419681046,-0.082835918623105,0.0405290878011009,0.0147618668283676,0.0724426011454216
38,0,-0.0398916779800121,-0.175420787170309,-0.183582827523402,-0.148584668984451,-0.0526008677574762,-0.0806298433964905,0.0468481613075553,0.020154454943847,0.074635307931767
39,0,-0.0512129026900886,-0.167018830330419,-0.164979480525535,-0.121741175532489,-0.0429339527123114,-0.0719563571925225,0.0490727629041046,0.0187608771376013,0.0629542665111413
40,0,-0.0612828891155851,-0.164330198076679,-0.15467514118098,-0.110225580226855,-0.0407388707582111,-0.067469667075897,0.0531458732253896,0.019855179997198,0.0526504488338162
