Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10"
1,0,-0.00620790959282325,-0.0883818706057358,-0.167261057123098,-0.191286414641872,-0.239161833158232,-0.159710506646869,-0.144159738114899,-0.108051529347763,-0.0734111355639165
2,0,0.00210663801910371,-0.0787193783153739,-0.150964592191818,-0.179660004275958,-0.215893555385212,-0.139384635338918,-0.131496323653723,-0.110263921192433,-0.0591081911537784
3,0,-0.00748399509092512,-0.107453764741592,-0.195750637437427,-0.214502793686032,-0.260144976641103,-0.168210247756848,-0.130258310878466,-0.122418575195951,-0.0411017633105938
4,0,0.00212706035661836,-0.0765827862840225,-0.153073659572059,-0.180747880647713,-0.221207958353934,-0.163246085702006,-0.152605884406578,-0.111829640462864,-0.0806720210681553
5,0,-0.00551843962612342,-0.111189263334649,-0.169425503822988,-0.216188111136231,-0.249427053306386,-0.161437239163932,-0.143053718138317,-0.0923178499744124,-0.0287962779490126
6,0,0.00121127200329019,-0.117166460534702,-0.183292656676861,-0.225706865595353,-0.26146134218884,-0.169785941678251,-0.150107963631432,-0.110623342713288,-0.0274381878846502
7,0,-0.00159535673021516,-0.112366809099439,-0.173630486858459,-0.228005998783091,-0.259708573333234,-0.164285698936502,-0.133132785120525,-0.0973260706315711,-0.0317285161605171
8,0,0.00293428058733181,-0.105651561393813,-0.161819969467519,-0.203921364244968,-0.239339975387377,-0.163777923939246,-0.157201970890358,-0.102107572152516,-0.0308320270036715
9,0,-0.00150533891442617,-0.114494318571678,-0.193072162921856,-0.222788907059002,-0.262584009045789,-0.175476741123747,-0.142204917748919,-0.119436367275417,-0.0293380677346013
10,0,0.0012663841832361,-0.0998283598742108,-0.162636251168741,-0.196415481112532,-0.234163529897591,-0.162978897083482,-0.150831888763814,-0.109348440526288,-0.0366005576628636
11,0,0.00611532841056905,-0.0813874629841123,-0.153313461546137,-0.186013979791448,-0.228572297927808,-0.158767317978219,-0.148190441755676,-0.108055849347956,-0.0629803182994247
12,0,0.00719971653949969,-0.0701592696803037,-0.147456042886542,-0.177030201008809,-0.216011179372838,-0.159559878997102,-0.146390285687756,-0.114945729175679,-0.0706012765691206
13,0,0.000511778927230866,-0.0908435590204771,-0.142667876148515,-0.19276093779739,-0.224999515874904,-0.145893034259428,-0.118253330500429,-0.0737018897294931,-0.0173044828009908
14,0,-0.0102777440017952,-0.0993635598568091,-0.169480710643435,-0.221483792120091,-0.252135318182848,-0.168667045012314,-0.120306205884732,-0.0889629399350478,-0.0355610097033289
15,0,0.0142302275088111,-0.087056421869608,-0.134749149752929,-0.183270710825471,-0.216901487406952,-0.145836181970607,-0.135003553125274,-0.0852927781186286,-0.015263885363991
16,0,0.0124988100063552,-0.0807963245089529,-0.136505223876759,-0.17593816176957,-0.211333738533134,-0.144422802510742,-0.130374907710123,-0.0952940370805657,-0.0222743959926248
17,0,0.0130786672418173,-0.0785725420605198,-0.150163374755357,-0.187218561624727,-0.228544795635684,-0.167633206739273,-0.149228466244954,-0.108373045275586,-0.0517498711642081
18,0,0.00719401827133148,-0.0735989780249247,-0.154008799909042,-0.182959125700527,-0.223098589879536,-0.171518726308091,-0.144256743750329,-0.117682151807882,-0.0585652747449933
19,0,0.000283464220918184,-0.0925575871164748,-0.150534988792354,-0.198494471916847,-0.232491532158088,-0.155363898561661,-0.115143907010172,-0.0743074216877794,-0.0029576768989783
20,0,-0.010963195521589,-0.0975263255018044,-0.173201955865438,-0.221545488732127,-0.253930863348136,-0.172845549250526,-0.114469906079133,-0.0861297090430624,-0.0201207968362008
21,0,0.0144642874236185,-0.0907411887959044,-0.142122112968521,-0.19027871524098,-0.225370913778296,-0.156880726485375,-0.130761890459696,-0.0850080669241307,0.00145786975686768
22,0,0.0123698833511987,-0.08511583029739,-0.14386318361009,-0.183144154242224,-0.219717929523372,-0.155891585302764,-0.126315157430192,-0.0958281864488758,-0.00608882420356283
23,0,0.0155690138331168,-0.0833875938252079,-0.165937307067569,-0.206603263561217,-0.250880200683046,-0.190622320206606,-0.143099217432597,-0.122303513086062,-0.029299084874743
24,0,0.00817195082735545,-0.0789216033081059,-0.168836550170507,-0.203911774227521,-0.245848906261419,-0.198042683495056,-0.136276940114825,-0.126611076048138,-0.0356390832280625
25,0,0.000208898700504889,-0.0947514112071992,-0.158437378905961,-0.204699648647048,-0.240271034195411,-0.165514927478109,-0.111460837062564,-0.0746889203467368,0.0127755025251939
26,0,-0.0120915346613143,-0.105138662341252,-0.183564563478675,-0.231049288757919,-0.262194528462134,-0.18054769362504,-0.109734211861248,-0.0782042714479193,0.00411950380247372
27,0,0.0148739378138116,-0.0949704830549297,-0.149498845878213,-0.197876134389605,-0.234255241236755,-0.168593571477301,-0.126174752279815,-0.0845893641240496,0.0196299425368374
28,0,0.0161702449322638,-0.091613335367783,-0.161133671373155,-0.205596015101983,-0.246029925457665,-0.184467869456691,-0.13395035779139,-0.106629710095504,0.00354625096849359
29,0,0.0150201329872075,-0.0889520780144581,-0.173795883631627,-0.215407928619663,-0.257965628274747,-0.205206927127261,-0.140574042187407,-0.127245131178232,-0.013020632148835
30,0,0.00279538892718367,-0.0838576946464004,-0.165218918771188,-0.199747868803885,-0.245243155422314,-0.178430613576747,-0.0931990210690875,-0.0778893060973541,0.0320818371847276
31,0,-0.00643686381169517,-0.0914256082567176,-0.173581845211659,-0.215587434802115,-0.250718756570794,-0.183883011434662,-0.088852618053687,-0.0637567653357957,0.0322954934725013
32,0,0.0179073326415435,-0.0811077993863456,-0.162132627757725,-0.197040146473729,-0.248130893503669,-0.189277808332547,-0.0987210696051881,-0.0921758244981159,0.045273996287871
33,0,0.0200257421268368,-0.0832136803541248,-0.174577640615108,-0.213899451138074,-0.265677280985832,-0.214139814590136,-0.124646048867987,-0.115021957937193,0.0200822146978361
34,0,0.0111031362554233,-0.094130512894899,-0.171255695413981,-0.210808689735094,-0.249267138931304,-0.205340869474343,-0.125785456664623,-0.117883501231778,0.0125063669700143
35,0,0.011631647254178,-0.0838732649201295,-0.171925327861273,-0.20710893945127,-0.256951191553154,-0.202412726490191,-0.0855781520380365,-0.0776304259836719,0.060501515577956
36,0,0.018216234289582,-0.0864235618715692,-0.172489591957975,-0.210530831462525,-0.259760882359835,-0.208948905645849,-0.0945762880481801,-0.0902425513659363,0.0654478233960287
37,0,0.0149994194849825,-0.0970296313539022,-0.175866939420711,-0.219664967902068,-0.26110555087305,-0.215139865224323,-0.109237923716403,-0.104453767498592,0.0509728411818398
38,0,-0.00282329918102964,-0.124393518657996,-0.121311100526446,-0.180906010454869,-0.185946409896274,-0.114000190050543,-0.124294140104863,-0.0778418099143403,-0.00834745942303527
39,0,0.00862993443106519,-0.101317571168648,-0.0887522272048021,-0.160104702868992,-0.157895054367391,-0.0931775295737928,-0.148039827495363,-0.0804449585757591,-0.0208805806193166
40,0,-0.000204375266700585,-0.120656766909671,-0.113611190837377,-0.182029822531501,-0.180567658891002,-0.102418435817357,-0.112115290483903,-0.0576560062703766,-0.0194227320135132
41,0,0.013466402534368,-0.106742181256717,-0.107981605106695,-0.166571376116498,-0.174763257651264,-0.0881163190936681,-0.126922161154607,-0.0807389396475275,-0.0133029337152776
42,0,-0.00401280147043959,-0.116844236912949,-0.115540013890266,-0.182077904128873,-0.184890061171998,-0.112650403514708,-0.143978172341103,-0.0769404737087573,-0.0343866443846765
43,0,-0.0018030729113635,-0.132207011495926,-0.126177677011722,-0.19249363227212,-0.194918864373137,-0.101851359003618,-0.0965407303253896,-0.0537602109597777,-0.0249563301795825
44,0,0.00749998625550186,-0.110590323411852,-0.101187816734859,-0.170004278334476,-0.176130547344829,-0.100885708740874,-0.147913894224862,-0.0864075607207232,-0.0397719753955704
45,0,0.00748737674683553,-0.117212701412352,-0.122424522720724,-0.179868113059753,-0.19130201998566,-0.0972726157198305,-0.116347230553152,-0.0738677379405176,-0.021254022420102
